PdVId;PdVName;PdVTypeID;PdVOpeningHours;PdVAddressLine1;PdVHousenumber;PdVStreet;PdVPostCode;PdVTown;PdVPostCodeExtension;PdVLatitude;PdVLongitude;PdVPostalRegion;PdVEasyAutomate;ZdAId;point_geo;ServiceType;pdvtypename
DEP-7-510422;Le Café Du Quartie;7;;;228;Rue Championnet;75018;PARIS;;48.893629;2.329686;75118;0;0;48.893629, 2.329686;Vente;Commerce de proximité
DEP-7-520441;Tabac De L'Ourcq;7;;;98;Rue de l'Ourcq;75019;PARIS;;48.893785;2.373658;75119;0;0;48.893785, 2.373658;Vente;Commerce de proximité
DEP-2-601219;Otsi Chateau-Landon;2;;;6;Route de Souppes;77570;CHÂTEAU-LANDON;;48.149923;2.703467;77099;0;0;48.149923, 2.703467;Vente;Commerce de proximité
DEP-2-601220;Tabac Presse Du Chateau;2;;Centre Commercial;8;Rue du Parc;77140;MONCOURT-FROMONVILLE;;48.300713;2.699476;77302;0;0;48.300713, 2.699476;Vente;Commerce de proximité
DEP-2-601228;Le Cafe Creme;2;;;17bis;Rue du Pont Colbert;78000;VERSAILLES;;48.790439;2.147796;78646;0;0;48.790439, 2.147796;Vente;Commerce de proximité
DEP-2-601229;Tabac Le Bendern;2;;;8;Place du Comte de Bendern;78170;LA CELLE-SAINT-CLOUD;;48.84098;2.124152;78126;0;0;48.84098, 2.124152;Vente;Commerce de proximité
DEP-2-601245;Tabac Presse Du Mail;2;;CENTRE COMMERCIAL DU MAIL;;Avenue du Général de Gaulle;78140;VÉLIZY-VILLACOUBLAY;;48.784763;2.182511;78640;0;0;48.784763, 2.182511;Vente;Commerce de proximité
DEP-2-601246;A Supprimer;2;;;25;Rue de Montreuil;78000;VERSAILLES;;48.805089;2.143936;78646;0;0;48.805089, 2.143936;Vente;Commerce de proximité
DEP-2-601253;Tabac Presse Lsr;2;Lundi-Samedi;;48;Avenue Jean Mermoz;91170;VIRY-CHÂTILLON;;48.65888;2.367194;91687;0;0;48.65888, 2.367194;Vente;Commerce de proximité
DEP-2-601254;La Civette Du Chateau;2;Mardi-Dimanche;;1;Place André Malraux;78100;SAINT-GERMAIN-EN-LAYE;;48.897012;2.095395;78551;0;0;48.897012, 2.095395;Vente;Commerce de proximité
DEP-2-601286;2 Morin Destination Nature;2;Lundi-Vendredi & Dimanche;;1;Rue Robert Legraverend;77320;LA FERTÉ-GAUCHER;;48.78849;3.303341;77182;0;0;48.78849, 3.303341;Vente;Commerce de proximité
DEP-2-601288;Brie Et Deux Morin - Accueil;2;Lundi-Vendredi & Dimanche;;24;Boulevard de la Marne;77120;COULOMMIERS;;48.806074;3.093469;77131;0;0;48.806074, 3.093469;Vente;Commerce de proximité
DEP-2-601293;Le Longchamp;2;;;1;Place de l'Esplanade;91800;BOUSSY-SAINT-ANTOINE;;48.690323;2.529207;91097;0;0;48.690323, 2.529207;Vente;Commerce de proximité
DEP-2-601306;Le Village Grigny;2;;Centre commercial Grigny 2;2;Place Henri Barbusse;91350;GRIGNY;;48.651539;2.393674;91286;0;0;48.651539, 2.393674;Vente;Commerce de proximité
DEP-2-601313;Le Week End;2;;;154;Boulevard du Maréchal Juin;78200;MANTES-LA-JOLIE;;48.993246;1.700241;78361;0;0;48.993246, 1.700241;Vente;Commerce de proximité
DEP-2-601319;Le Nemrod;2;;;84;Route de Houdan;78711;MANTES-LA-VILLE;;48.977107;1.713768;78362;0;0;48.977107, 1.713768;Vente;Commerce de proximité
DEP-2-601334;Tabac De La Gare;2;Lundi-Samedi;;1;Place de la Gare;95530;LA FRETTE-SUR-SEINE;;48.980375;2.180689;95257;0;0;48.980375, 2.180689;Vente;Commerce de proximité
DEP-2-601336;Le Fontenoy.;2;;;42bis;Rue Gabriel Péri;78210;SAINT-CYR-L'ÉCOLE;;48.805289;2.056607;78545;0;0;48.805289, 2.056607;Vente;Commerce de proximité
DEP-2-601342;Le K'Meleon;2;;;54;Rue de Groussay;78120;RAMBOUILLET;;48.653325;1.820047;78517;0;0;48.653325, 1.820047;Vente;Commerce de proximité
DEP-2-601346;Le Chiquito;2;Lundi-Mardi & Jeudi-Dimanche;;4;Place de la Mairie;95510;VÉTHEUIL;;49.063137;1.70164;95651;0;0;49.063137, 1.70164;Vente;Commerce de proximité
DEP-2-601355;Le Cafe Des Sports;2;;;24;Rue du Général Leclerc;78570;ANDRÉSY;;48.97655;2.054633;78015;0;0;48.97655, 2.054633;Vente;Commerce de proximité
DEP-2-601360;Snc Dupont;2;;;5;Square des Fêtes;78450;VILLEPREUX;;48.826972;2.000933;78674;0;0;48.826972, 2.000933;Vente;Commerce de proximité
DEP-2-601364;Le Mercure Bar Tabac;2;;;76;Boulevard Robespierre;78300;POISSY;;48.933951;2.053406;78498;0;0;48.933951, 2.053406;Vente;Commerce de proximité
DEP-2-601367;Office Tourisme Pay Nemours;2;;;28;Rue Gautier 1er;77140;NEMOURS;;48.265535;2.696274;77333;0;0;48.265535, 2.696274;Vente;Commerce de proximité
DEP-2-601368;Bar Du Chateau;2;;;20;Rue Gautier 1er;77140;NEMOURS;;48.265362;2.696282;77333;0;0;48.265362, 2.696282;Vente;Commerce de proximité
DEP-2-601378;Le Chene Feuillu;2;;;13;Place du Quatorze Juillet;78260;ACHÈRES;;48.950608;2.068506;78005;0;0;48.950608, 2.068506;Vente;Commerce de proximité
DEP-2-601386;Le Calumet;2;Lundi-Samedi;Centre commercial Carrefour;13;Route de Mantes;78240;CHAMBOURCY;;48.904273;2.053904;78133;0;0;48.904273, 2.053904;Vente;Commerce de proximité
DEP-2-601395;Cafe Lactee;2;;;1;Avenue du Général de Gaulle;95310;SAINT-OUEN-L'AUMÔNE;;49.044485;2.108075;95572;0;0;49.044485, 2.108075;Vente;Commerce de proximité
DEP-2-601412;La Civette De Croissy;2;;;16ter;Boulevard Fernand Hostachy;78290;CROISSY-SUR-SEINE;;48.878042;2.144592;78190;0;0;48.878042, 2.144592;Vente;Commerce de proximité
DEP-2-601413;Macron Christophe;2;;;17;Rue Jacques Cartier;78960;VOISINS-LE-BRETONNEUX;;48.761151;2.059561;78688;0;0;48.761151, 2.059561;Vente;Commerce de proximité
DEP-2-601433;Le Balto;2;Lundi-Samedi;;31;Rue Charles de Gaulle;91070;BONDOUFLE;;48.61483;2.381313;91086;0;0;48.61483, 2.381313;Vente;Commerce de proximité
DEP-2-601443;Cafe Du Commerce;2;Lundi-Samedi;;1;Place du Marché;77510;REBAIS;;48.846844;3.232749;77385;0;0;48.846844, 3.232749;Vente;Commerce de proximité
DEP-2-601448;L'Esplanade;2;;;8;Place du Pressoir;95150;TAVERNY;;49.022016;2.221696;95607;0;0;49.022016, 2.221696;Vente;Commerce de proximité
DEP-2-601450;Cai;2;;Les Grandes Bornes;;Rue Parmentier;95190;GOUSSAINVILLE;;49.029989;2.467376;95280;0;0;49.029989, 2.467376;Vente;Commerce de proximité
DEP-2-600062;Euro Tabac;2;;;4;Rue du 5 Septembre 1914;77165;SAINT-SOUPPLETS;;49.034848;2.800708;77437;0;0;49.034848, 2.800708;Vente;Commerce de proximité
DEP-2-600069;Civette Nouvelle France;2;;;20;Rue Pierre Chaulin;78150;LE CHESNAY-ROCQUENCOURT;;48.827268;2.125889;78158;0;0;48.827268, 2.125889;Vente;Commerce de proximité
DEP-2-600097;Tabac De L'Avenue;2;;;94;Avenue du Général Leclerc;78220;VIROFLAY;;48.804156;2.173175;78686;0;0;48.804156, 2.173175;Vente;Commerce de proximité
DEP-2-600135;Tabac  Mantes 2;2;Lundi-Samedi;;;Rue Pierre de Ronsard;78200;MANTES-LA-JOLIE;;48.999784;1.684004;78361;0;0;48.999784, 1.684004;Vente;Commerce de proximité
DEP-2-600138;La Divette;2;;;26;Avenue de la République;78200;MANTES-LA-JOLIE;;48.989892;1.712565;78361;0;0;48.989892, 1.712565;Vente;Commerce de proximité
DEP-2-600151;Pavillon Bleu;2;;;147bis;Boulevard Henri Barbusse;91210;DRAVEIL;;48.693661;2.413252;91201;0;0;48.693661, 2.413252;Vente;Commerce de proximité
DEP-2-600165;Imrek;2;Mardi-Dimanche;;2;Rue de Port-Royal;78960;VOISINS-LE-BRETONNEUX;;48.757961;2.049684;78688;0;0;48.757961, 2.049684;Vente;Commerce de proximité
DEP-2-600167;Dominguez;2;Lundi-Samedi;;9;Place de l'Église;78280;GUYANCOURT;;48.771311;2.069835;78297;0;0;48.771311, 2.069835;Vente;Commerce de proximité
DEP-2-600176;Li Zhonghe;2;;;52;Avenue Paul Vaillant Couturier;78390;BOIS-D'ARCY;;48.801405;2.025944;78073;0;0;48.801405, 2.025944;Vente;Commerce de proximité
DEP-2-600194;Tabac Les Chenes;2;;;135;Rue de Conflans;95220;HERBLAY-SUR-SEINE;;48.99869;2.15189;95306;0;0;48.99869, 2.15189;Vente;Commerce de proximité
DEP-2-600216;Tabac Presse Claude Monet;2;Lundi-Samedi;;50;Rue Claude Monet;78955;CARRIÈRES-SOUS-POISSY;;48.948484;2.037298;78123;0;0;48.948484, 2.037298;Vente;Commerce de proximité
DEP-2-600226;Transdev Vexin;2;Lundi-Samedi;;33;Rue des Fossettes;95650;GÉNICOURT;;49.086127;2.071497;95271;0;0;49.086127, 2.071497;Vente;Commerce de proximité
DEP-2-600258;Vigouroux;2;Lundi-Samedi;LE MAUREPAS;31;Avenue du Forez;78310;MAUREPAS;;48.761302;1.944177;78383;0;0;48.761302, 1.944177;Vente;Commerce de proximité
DEP-2-600262;Richard Mique;2;;;8;Rue Richard Mique;78000;VERSAILLES;;48.812245;2.144201;78646;0;0;48.812245, 2.144201;Vente;Commerce de proximité
DEP-2-600277;Mavidis Distribution;2;;;20 - 22;Avenue Roger Salengro;77270;VILLEPARISIS;;48.951316;2.604629;77514;0;0;48.951316, 2.604629;Vente;Commerce de proximité
DEP-2-600330;Lin Xile;2;;;4;Place des Causses;78180;MONTIGNY-LE-BRETONNEUX;;48.768097;2.053245;78423;0;0;48.768097, 2.053245;Vente;Commerce de proximité
DEP-2-600338;Pole Gare De Lagny;2;Lundi-Vendredi & Dimanche;;;Rue de la Gare;77400;THORIGNY-SUR-MARNE;;48.881775;2.705646;77464;0;0;48.881775, 2.705646;Vente;Commerce de proximité
DEP-2-600691;Tabac Presse De L'Almont;2;Lundi-Samedi;;28;Boulevard de l'Almont;77000;MELUN;;48.543251;2.679055;77288;0;0;48.543251, 2.679055;Vente;Commerce de proximité
AGE-9-950;Bondy;9;;;22;Place de la République;93140;BONDY;;48.894568;2.478519;93010;0;0;48.894568, 2.478519;Vente;Guichet Navigo
AGE-9-951;Boulainvilliers;9;;;35;Rue Singer;75016;PARIS;;48.856849;2.275392;75116;0;0;48.856849, 2.275392;Vente;Guichet Navigo
AGE-9-953;Boussy-Saint-Antoine;9;;;1;Centre Com du Val d'Yerres;91800;BOUSSY-SAINT-ANTOINE;;48.682469;2.533359;91097;0;0;48.682469, 2.533359;Vente;Guichet Navigo
AGE-9-959;Cernay;9;;;11;Rue du Marechal Gallieni;95120;ERMONT;;48.985141;2.257729;95219;0;0;48.985141, 2.257729;Vente;Guichet Navigo
AGE-9-968;Clamart;9;;;;Place de la Gare;92140;CLAMART;;48.813634;2.272223;92023;0;0;48.813634, 2.272223;Vente;Guichet Navigo
AGE-9-984;Émerainville;9;;;1;Place Auribault;77340;PONTAULT-COMBAULT;;48.805913;2.617908;77373;0;0;48.805913, 2.617908;Vente;Guichet Navigo
AGE-9-987;Épinay-Sur-Orge;9;;;2;Place Stalingrad;91360;ÉPINAY-SUR-ORGE;;48.669789;2.331577;91216;0;0;48.669789, 2.331577;Vente;Guichet Navigo
AGE-9-1010;Goussainville;9;;;22;Rue Clement et Lucien Matheron;95190;GOUSSAINVILLE;;49.024173;2.462715;95280;0;0;49.024173, 2.462715;Vente;Guichet Navigo
AGE-9-1021;Javel;9;;;4;Pont Mirabeau;75015;PARIS;;48.846325;2.276727;75115;0;0;48.846325, 2.276727;Vente;Guichet Navigo
AGE-9-1042;Les Boullereaux;9;;;26;Avenue Danielle Casanova;94500;CHAMPIGNY-SUR-MARNE;;48.825207;2.511197;94017;0;0;48.825207, 2.511197;Vente;Guichet Navigo
AGE-9-1061;Montereau;9;;;5;Place Pierre Sémard;77130;MONTEREAU-FAULT-YONNE;;48.380271;2.943104;77305;0;0;48.380271, 2.943104;Vente;Guichet Navigo
AGE-9-1062;Montfort-L'Amaury - Méré;9;;;9;Route de la Bardelle;78490;MÉRÉ;;48.803295;1.81553;78389;0;0;48.803295, 1.81553;Vente;Guichet Navigo
AGE-9-1069;Nangis;9;;;45;Avenue du Maréchal Foch;77370;NANGIS;;48.561207;3.012279;77327;0;0;48.561207, 3.012279;Vente;Guichet Navigo
AGE-9-1384;Montreuil;9;;;1b;Rue Antoine Richard;78000;VERSAILLES;;48.806857;2.151582;78646;0;0;48.806857, 2.151582;Vente;Guichet Navigo
AGE-9-1385;Suresnes Mont Valerien;9;;;45;Rue Worth;92150;SURESNES;;48.871552;2.221304;92073;0;0;48.871552, 2.221304;Vente;Guichet Navigo
AGE-9-1387;Bouffemont Moisselles;9;;;4;Allée de la Gare;95570;BOUFFÉMONT;;49.045143;2.322737;95091;0;0;49.045143, 2.322737;Vente;Guichet Navigo
AGE-9-1081;Parc Des Expositions;9;;;;Parc des Expositions;93420;VILLEPINTE;;48.973534;2.514074;93078;0;0;48.973534, 2.514074;Vente;Guichet Navigo
AGE-9-1082;Péreire Levallois;9;;;118m;Boulevard Pereire;75017;PARIS;;48.885521;2.297996;75117;0;0;48.885521, 2.297996;Vente;Guichet Navigo
AGE-9-1085;Pierrelaye;9;;;9;Place de la Gare;95480;PIERRELAYE;;49.019656;2.153336;95488;0;0;49.019656, 2.153336;Vente;Guichet Navigo
AGE-9-1097;Roissy-En-Brie;9;;;;Place de la Révolution;77680;ROISSY-EN-BRIE;;48.796172;2.650336;77390;0;0;48.796172, 2.650336;Vente;Guichet Navigo
AGE-9-1098;Rosa Parks;9;;;194p6;Rue d'Aubervilliers;75019;PARIS;;48.896691;2.373562;75119;0;0;48.896691, 2.373562;Vente;Guichet Navigo
AGE-9-1099;Rosny Bois Perrier;9;;;;Chemin Latéral;93110;ROSNY-SOUS-BOIS;;48.882615;2.481496;93064;0;0;48.882615, 2.481496;Vente;Guichet Navigo
AGE-9-1100;Rosny-Sous-Bois;9;;;62;Rue Jean Pierre Timbaud;93110;ROSNY-SOUS-BOIS;;48.870715;2.484636;93064;0;0;48.870715, 2.484636;Vente;Guichet Navigo
AGE-9-1102;Saint-Cyr;9;;;6;Avenue de la Division Leclerc;78210;SAINT-CYR-L'ÉCOLE;;48.800537;2.073382;78545;0;0;48.800537, 2.073382;Vente;Guichet Navigo
AGE-9-1110;Saint-Ouen-L'Aumône;9;;;4;Rue Jean-louis Linquette;95310;SAINT-OUEN-L'AUMÔNE;;49.046752;2.106475;95572;0;0;49.046752, 2.106475;Vente;Guichet Navigo
AGE-9-1126;Tacoignière -Richebourg;9;;;24bis;Rue de la Gare;78910;TACOIGNIÈRES;;48.830219;1.668836;78605;0;0;48.830219, 1.668836;Vente;Guichet Navigo
AGE-9-1127;Taverny;9;;;3;Place de la Gare;95150;TAVERNY;;49.025523;2.221952;95607;0;0;49.025523, 2.221952;Vente;Guichet Navigo
AGE-9-1129;Tournan;9;;;20;Rue Georges Clémenceau;77220;TOURNAN-EN-BRIE;;48.739608;2.759614;77470;0;0;48.739608, 2.759614;Vente;Guichet Navigo
AGE-9-1138;Versailles Château Rg;9;;;5;Avenue du General de Gaulle;78000;VERSAILLES;;48.800444;2.128633;78646;0;0;48.800444, 2.128633;Vente;Guichet Navigo
AGE-9-1145;Villepinte;9;;;1;Parc du Sausset;93600;AULNAY-SOUS-BOIS;;48.961821;2.511017;93005;0;0;48.961821, 2.511017;Vente;Guichet Navigo
AGE-9-1147;Villiers - Neauphle;9;;;5bis;Route de Beynes;78640;VILLIERS-SAINT-FRÉDÉRIC;;48.815474;1.87616;78683;0;0;48.815474, 1.87616;Vente;Guichet Navigo
AGE-9-1150;Viroflay Rive Gauche;9;;;9;Rue Hippolyte Maze;78220;VIROFLAY;;48.801099;2.171089;78686;0;0;48.801099, 2.171089;Vente;Guichet Navigo
AGE-10-956;Cergy Le Haut;10;;;4;Rue du Lendemain;95800;CERGY;;49.048825;2.012277;95127;0;0;49.048825, 2.012277;Vente;Guichet Navigo
AGE-10-957;Cergy Préfecture;10;;;3;Place de la Pergola;95000;CERGY;;49.035705;2.079551;95127;0;0;49.035705, 2.079551;Vente;Guichet Navigo
AGE-10-958;Cergy Saint-Christophe;10;;;47;Rue de l'Abondance;95800;CERGY;;49.049732;2.034207;95127;0;0;49.049732, 2.034207;Vente;Guichet Navigo
AGE-10-963;Chaville Rive Droite;10;;;6;Parvis Carnot;92370;CHAVILLE;;48.812307;2.187535;92022;0;0;48.812307, 2.187535;Vente;Guichet Navigo
AGE-10-973;Conflans-Ste-Honorine;10;;;8bis;Place du Colonel Coutisson;78700;CONFLANS-SAINTE-HONORINE;;48.996419;2.098041;78172;0;0;48.996419, 2.098041;Vente;Guichet Navigo
AGE-10-977;Courbevoie;10;;;2bis;Rue Sébastopol;92400;COURBEVOIE;;48.898431;2.247881;92026;0;0;48.898431, 2.247881;Vente;Guichet Navigo
AGE-10-989;Ermont - Eaubonne;10;;;349;Rue du Général Leclerc;95120;ERMONT;;48.980552;2.270536;95219;0;0;48.980552, 2.270536;Vente;Guichet Navigo
AGE-10-1005;Gare Du Nord;10;;;9;Boulevard de Denain;75010;PARIS;;48.879661;2.354373;75110;0;0;48.879661, 2.354373;Vente;Guichet Navigo
AGE-10-1016;Houilles;10;;;80;Place Andre Malraux;78800;HOUILLES;;48.919818;2.184747;78311;0;0;48.919818, 2.184747;Vente;Guichet Navigo
AGE-10-1025;La Celle-Saint-Cloud;10;;;22;Avenue Corneille;78170;LA CELLE-SAINT-CLOUD;;48.842863;2.138575;78126;0;0;48.842863, 2.138575;Vente;Guichet Navigo
AGE-10-1037;Le Mée;10;;;438;Rue des Lacs;77350;LE MÉE-SUR-SEINE;;48.540259;2.624653;77285;0;0;48.540259, 2.624653;Vente;Guichet Navigo
AGE-10-1056;Melun;10;;;7;Place Galliéni;77000;MELUN;;48.528167;2.655515;77288;0;0;48.528167, 2.655515;Vente;Guichet Navigo
AGE-10-1086;Plaisir - Grignon;10;;;119;Avenue du 19 Mars 1962;78370;PLAISIR;;48.831806;1.943228;78490;0;0;48.831806, 1.943228;Vente;Guichet Navigo
AGE-10-1095;Rambouillet;10;;;115;Avenue Daumesnil;75012;PARIS;;48.844903;2.38071;75112;0;0;48.844903, 2.38071;Vente;Guichet Navigo
AGE-10-1101;Saint-Cloud;10;;;2;Rue Armengaud;92210;SAINT-CLOUD;;48.845714;2.216692;92064;0;0;48.845714, 2.216692;Vente;Guichet Navigo
AGE-10-1122;St-Quentin En Yvelines;10;;;7;Avenue Paul Delouvrier;78180;MONTIGNY-LE-BRETONNEUX;;48.7879;2.044163;78423;0;0;48.7879, 2.044163;Vente;Guichet Navigo
AGE-10-1133;Val D'Argenteuil;10;;;1;Boulevard de la Resistance;95100;ARGENTEUIL;;48.950597;2.231003;95018;0;0;48.950597, 2.231003;Vente;Guichet Navigo
AGE-10-1139;Versailles Rive Droite;10;;;1bis;Passage Pilâtre de Rozier;78000;VERSAILLES;;48.810008;2.134614;78646;0;0;48.810008, 2.134614;Vente;Guichet Navigo
AGE-10-1149;Villiers-Sur-Marne;10;;;5bis;Rue du Chemin de Fer;94350;VILLIERS-SUR-MARNE;;48.82375;2.543005;94079;0;0;48.82375, 2.543005;Vente;Guichet Navigo
AGE-11-1401;Bourget T11(Le);11;;;;Rue du Chevalier de la Barre;93350;LE BOURGET;;48.93098;2.424173;93013;0;0;48.93098, 2.424173;Vente;Guichet Navigo
AGE-1-1521;Evry;1;;;23;Allée Jacquard;91000;ÉVRY-COURCOURONNES;;48.626377;2.428854;91228;0;0;48.626377, 2.428854;Vente;Guichet Navigo
AGE-3-1284;Fdroosevelt;3;;;2m;Rond-point des Champs Elysées-Marcel Dassault;75008;PARIS;;48.869343;2.31099;75108;0;0;48.869343, 2.31099;Vente;Guichet Navigo
AGE-3-1298;Gare_De_L_Est;3;;;16;Rue d'Alsace;75010;PARIS;;48.877553;2.358269;75110;0;0;48.877553, 2.358269;Vente;Guichet Navigo
AGE-4-1197;Boissiere;4;;;80;Avenue Kléber;75016;PARIS;;48.867028;2.289855;75116;0;0;48.867028, 2.289855;Vente;Guichet Navigo
AGE-4-1209;Brochant;4;;;134;Avenue de Clichy;75017;PARIS;;48.890712;2.320235;75117;0;0;48.890712, 2.320235;Vente;Guichet Navigo
AGE-4-1211;Bures_Sur_Yvette;4;;;;Rue du Général Leclerc;91440;BURES-SUR-YVETTE;;48.69571;2.163014;91122;0;0;48.69571, 2.163014;Vente;Guichet Navigo
AGE-4-1218;Cardinal_Lemoine;4;;;28;Rue Monge;75005;PARIS;;48.846695;2.351393;75105;0;0;48.846695, 2.351393;Vente;Guichet Navigo
AGE-4-1233;Chateau_Rouge;4;;;33;Boulevard Barbès;75018;PARIS;;48.887033;2.349343;75118;0;0;48.887033, 2.349343;Vente;Guichet Navigo
AGE-4-1241;Chemin_Vert;4;;;63;Boulevard Beaumarchais;75003;PARIS;;48.857568;2.367806;75103;0;0;48.857568, 2.367806;Vente;Guichet Navigo
AGE-4-1256;Couronnes;4;;;64;Boulevard de Belleville;75020;PARIS;;48.869431;2.380678;75120;0;0;48.869431, 2.380678;Vente;Guichet Navigo
AGE-4-1270;Ecole_Militaire;4;;;2t;Place Joffre;75007;PARIS;;48.854248;2.305074;75107;0;0;48.854248, 2.305074;Vente;Guichet Navigo
AGE-4-686;Iena;4;;;5;Place d'Iéna;75016;PARIS;;48.864387;2.294005;75116;0;0;48.864387, 2.294005;Vente;Guichet Navigo
AGE-4-707;La_Hacquiniere;4;;;12;Rue de la Hacquinière;91440;BURES-SUR-YVETTE;;48.69503;2.153123;91122;0;0;48.69503, 2.153123;Vente;Guichet Navigo
AGE-4-727;Les_Sablons;4;;;62bis;Avenue Charles de Gaulle;92200;NEUILLY-SUR-SEINE;;48.881445;2.271972;92051;0;0;48.881445, 2.271972;Vente;Guichet Navigo
AGE-4-737;Mabillon;4;;;13;Rue du Four;75006;PARIS;;48.852835;2.33535;75106;0;0;48.852835, 2.33535;Vente;Guichet Navigo
AGE-4-740;Mairie_D_Aubervilliers;4;;;3;Avenue de la République;93300;AUBERVILLIERS;;48.913505;2.382668;93001;0;0;48.913505, 2.382668;Vente;Guichet Navigo
AGE-4-750;Maisons_Alfort_Stade;4;;;32;Avenue du Général Leclerc;94700;MAISONS-ALFORT;;48.808044;2.436291;94046;0;0;48.808044, 2.436291;Vente;Guichet Navigo
AGE-4-754;Maraichers;4;;;98;Rue d'Avron;75020;PARIS;;48.852655;2.406373;75120;0;0;48.852655, 2.406373;Vente;Guichet Navigo
AGE-4-759;Massy_Verrieres;4;;;2bis;Avenue de Verrières;91300;MASSY;;48.734931;2.273265;91377;0;0;48.734931, 2.273265;Vente;Guichet Navigo
AGE-4-761;Menilmontant;4;;;120;Boulevard de Ménilmontant;75020;PARIS;;48.865801;2.384577;75120;0;0;48.865801, 2.384577;Vente;Guichet Navigo
AGE-4-764;Michel_Bizot;4;;;253t;Avenue Daumesnil;75012;PARIS;;48.837045;2.403118;75112;0;0;48.837045, 2.403118;Vente;Guichet Navigo
AGE-4-771;Mouton_Duvernet;4;;;20;Avenue du Général Leclerc;75014;PARIS;;48.832201;2.330363;75114;0;0;48.832201, 2.330363;Vente;Guichet Navigo
AGE-4-791;Ourcq;4;;;134t;Avenue Jean Jaurès;75019;PARIS;;48.886608;2.385416;75119;0;0;48.886608, 2.385416;Vente;Guichet Navigo
AGE-4-795;Parc_De_Sceaux;4;;;10;Avenue de la Duchesse du Maine;92160;ANTONY;;48.770699;2.309718;92002;0;0;48.770699, 2.309718;Vente;Guichet Navigo
AGE-4-801;Pereire;4;;;10;Place du Maréchal Juin;75017;PARIS;;48.885326;2.296648;75117;0;0;48.885326, 2.296648;Vente;Guichet Navigo
AGE-4-807;Place_D_Italie;4;;;18;Place d'Italie;75013;PARIS;;48.830632;2.354985;75113;0;0;48.830632, 2.354985;Vente;Guichet Navigo
AGE-4-823;Porte_De_Charenton;4;;;41;Boulevard Poniatowski;75012;PARIS;;48.832918;2.40021;75112;0;0;48.832918, 2.40021;Vente;Guichet Navigo
AGE-4-804;Picpus;4;;;51b;Boulevard de Picpus;75012;PARIS;;48.84532;2.401596;75112;0;0;48.84532, 2.401596;Vente;Guichet Navigo
AGE-4-850;Ranelagh;4;;;48;Avenue Mozart;75016;PARIS;;48.855449;2.269943;75116;0;0;48.855449, 2.269943;Vente;Guichet Navigo
AGE-4-878;Sevres_Lecourbe;4;;;2;Boulevard Pasteur;75015;PARIS;;48.84484;2.310636;75115;0;0;48.84484, 2.310636;Vente;Guichet Navigo
AGE-4-880;Solferino;4;;;227;Boulevard Saint-Germain;75007;PARIS;;48.858472;2.322906;75107;0;0;48.858472, 2.322906;Vente;Guichet Navigo
AGE-4-885;St_Fargeau;4;;;49;Rue Saint-Fargeau;75020;PARIS;;48.871778;2.404099;75120;0;0;48.871778, 2.404099;Vente;Guichet Navigo
AGE-4-887;St_Georges;4;;;28;Place Saint-Georges;75009;PARIS;;48.878496;2.337741;75109;0;0;48.878496, 2.337741;Vente;Guichet Navigo
AGE-4-893;St_Marcel;4;;;44;Boulevard de l'Hôpital;75013;PARIS;;48.839407;2.361046;75113;0;0;48.839407, 2.361046;Vente;Guichet Navigo
AGE-4-909;Tolbiac;4;;;80;Avenue d'Italie;75013;PARIS;;48.826043;2.357017;75113;0;0;48.826043, 2.357017;Vente;Guichet Navigo
AGE-4-913;Tuileries;4;;;218;Rue de Rivoli;75001;PARIS;;48.864876;2.329078;75101;0;0;48.864876, 2.329078;Vente;Guichet Navigo
AGE-4-919;Vavin;4;;;108;Boulevard du Montparnasse;75014;PARIS;;48.84202;2.328911;75114;0;0;48.84202, 2.328911;Vente;Guichet Navigo
AGE-4-926;Volontaires;4;;;;Rue des Volontaires;75015;PARIS;;48.841438;2.30801;75115;0;0;48.841438, 2.30801;Vente;Guichet Navigo
AGE-4-1179;Avron;4;;;33;Boulevard de Charonne;75011;PARIS;;48.851098;2.398188;75111;0;0;48.851098, 2.398188;Vente;Guichet Navigo
AGE-5-701;La_Croix_De_Berny;5;;;7;Rue Velpeau;92160;ANTONY;;48.761908;2.304851;92002;0;0;48.761908, 2.304851;Vente;Guichet Navigo
AGE-5-721;Ledru_Rollin;5;;;99;Rue du Faubourg Saint-Antoine;75011;PARIS;;48.851457;2.375905;75111;0;0;48.851457, 2.375905;Vente;Guichet Navigo
AGE-5-738;Madeleine_A;5;;;16;Place de la Madeleine;75008;PARIS;;48.869908;2.325387;75108;0;0;48.869908, 2.325387;Vente;Guichet Navigo
AGE-5-747;Mairie_Des_Lilas;5;;;131;Rue de Paris;93260;LES LILAS;;48.879879;2.416288;93045;0;0;48.879879, 2.416288;Vente;Guichet Navigo
AGE-5-772;Nanterre_Pref;5;;;275;Boulevard des Provinces Françaises;92000;NANTERRE;;48.901274;2.21508;92050;0;0;48.901274, 2.21508;Vente;Guichet Navigo
AGE-5-798;Pasteur_B;5;;;35;Boulevard Pasteur;75015;PARIS;;48.842894;2.313063;75115;0;0;48.842894, 2.313063;Vente;Guichet Navigo
AGE-5-809;Place_Des_Fetes;5;;;23;Rue des Fêtes;75019;PARIS;;48.876761;2.392443;75119;0;0;48.876761, 2.392443;Vente;Guichet Navigo
AGE-5-812;Poissonniere;5;;;89;Rue la Fayette;75009;PARIS;;48.877167;2.348444;75109;0;0;48.877167, 2.348444;Vente;Guichet Navigo
