ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTPrivateCode;ArTPublicCode;ArTGeopoint
50184679;1817964-1449928;2022-11-18T12:57:28+01:00;2026-07-03T16:35:40+02:00;507;TERRES D'ENVOL;Avenue de l'Ouest;665284;6875744;486206;bus;5;false;unknown;unknown;Tremblay-en-France;93073;1079;-;48.98069433644425, 2.5257282638113887
50184828;1817965-1438912;2022-11-18T12:54:28+01:00;2026-07-03T14:45:35+02:00;507;TERRES D'ENVOL;Pont de la Croix Blanche;663631;6870388;19021;bus;4;false;unknown;unknown;Aulnay-sous-Bois;93005;1228;-;48.93244067077178, 2.5036064078867333
50236098;1817646-1229672;2026-06-24T18:23:25+02:00;2026-07-01T20:48:29+02:00;547;SEINE ORLY;Gare de Sartrouville;638286;6871218;5387;bus;4;unknown;unknown;unknown;Sartrouville;78586;SarGaSR01;-;48.93797209338221, 2.1575773043257382
50237199;1817610-1556102;2026-06-24T17:53:04+02:00;2026-07-01T20:46:49+02:00;547;SEINE ORLY;Gare de Laplace;651009;6856654;427522;bus;2;unknown;unknown;unknown;Arcueil;94003;ArcLaRE02;-;48.8080965118105, 2.3329218493432413
50237312;1817606-1562679;2026-06-24T17:49:43+02:00;2026-07-01T20:46:39+02:00;547;SEINE ORLY;Gare de Juvisy;654528;6843670;491268;bus;4;unknown;unknown;unknown;Juvisy-sur-Orge;91326;JuOJuRE04;-;48.691579048307794, 2.3822188819161436
50237358;1817603-1800924;2026-07-01T20:46:33+02:00;2026-07-01T20:46:33+02:00;547;SEINE ORLY;Gare de l'Est;653003;6864152;495828;bus;1;unknown;unknown;unknown;Paris 10e;75110;P10GaEs09;-;48.875674674538665, 2.3592431623551455
50174097;1817569-1806147;2022-05-24T18:08:02+02:00;2026-07-01T12:26:06+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Gare de Saint-Germain-en-Laye - Rue Thiers;633780;6866778;32216;bus;4;true;unknown;unknown;Saint-Germain-en-Laye;78551;1097;-;48.89759900665556, 2.0967668986244665
50174099;1817567-1803898;2022-05-24T18:08:00+02:00;2026-07-01T12:26:03+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Gare de Versailles Chantiers - Gare Routière;636371;6855401;477194;bus;4;true;unknown;unknown;Versailles;78646;1099;-;48.79554984973629, 2.1338071556522573
50174119;1817561-1305479;2022-05-24T18:07:42+02:00;2026-07-01T12:25:54+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Grille Royale;634493;6862057;34614;bus;4;false;unknown;unknown;Marly-le-Roi;78372;1119;-;48.85521849320901, 2.1072193333234766
50174129;1817557-1372351;2022-05-24T18:07:35+02:00;2026-07-01T12:25:48+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Jean Jaurès;634853;6866808;34437;bus;4;true;unknown;unknown;Le Pecq;78481;1129;-;48.89797825592086, 2.111396643403644
50174130;1817556-1373950;2022-05-24T18:07:34+02:00;2026-07-01T12:25:47+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Jean Jaurès;634880;6866790;34438;bus;4;true;unknown;unknown;Le Pecq;78481;1130;-;48.897819126272495, 2.111767653298235
50174142;1817555-1390572;2022-05-24T18:07:23+02:00;2026-07-01T12:25:45+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;La Doucerie;631194;6863619;411697;bus;5;true;unknown;unknown;L'Étang-la-Ville;78224;1142;-;48.868920944267444, 2.0620092373494674
50174224;1817546-1393550;2022-05-24T18:05:57+02:00;2026-07-01T12:25:31+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Prés Jumelles;631449;6863586;411692;bus;5;true;unknown;unknown;L'Étang-la-Ville;78224;1224;-;48.86865138261256, 2.065490497479852
50174232;1817545-1390695;2022-05-24T18:05:49+02:00;2026-07-01T12:25:29+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Renaissance;629318;6868470;427049;bus;5;true;unknown;unknown;Chambourcy;78133;1232;-;48.91233927099431, 2.0356297500069624
50174248;1817542-1390711;2022-07-28T11:06:36+02:00;2026-07-01T12:25:25+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Rue de Seine;635121;6867367;32202;bus;4;false;unknown;unknown;Le Pecq;78481;1248;-;48.903032009234174, 2.114966392851691
50174251;1817541-1393593;2022-05-24T18:05:34+02:00;2026-07-01T12:25:24+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Rue Nouvelle;633287;6865181;34638;bus;4;true;unknown;unknown;Mareil-Marly;78367;1251;-;48.883187343319285, 2.090293972851293
50174319;1817532-1635988;2023-06-21T14:22:33+02:00;2026-07-01T12:25:08+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Gare de Saint-Nom-la-Bretèche;630376;6863402;492832;bus;5;true;unknown;unknown;L'Étang-la-Ville;78224;1319;-;48.86688167557193, 2.0508945590363736
50217148;1817515-1623510;2025-01-07T15:54:35+01:00;2026-07-01T12:24:43+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Rue des Entrées;633229;6864380;492649;bus;4;true;unknown;unknown;Marly-le-Roi;78372;1348;-;48.87597839975721, 2.089629070321065
50217152;1817511-1491130;2025-01-07T15:54:32+01:00;2026-07-01T12:24:38+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Bas Roi;632838;6864659;488312;bus;4;true;unknown;unknown;Mareil-Marly;78367;1352;-;48.87844663208456, 2.0842544510961583
50217165;1817508-1393656;2026-03-03T11:30:32+01:00;2026-07-01T12:24:34+02:00;532;SAINT GERMAIN BOUCLES DE SEINE;Gare de Marly-le-Roi - Bèque;633821;6863893;34701;bus;4;true;unknown;unknown;Marly-le-Roi;78372;1365;-;48.871660167633536, 2.0977756904142617
50212178;1817503-1817504;2026-07-01T05:13:46+02:00;2026-07-01T05:13:46+02:00;59;RATP;Rue de la Gare;660253;6866399;496780;bus;3;unknown;unknown;unknown;Noisy-le-Sec;93053;71014;-;48.89636965982025, 2.4578759059605964
50213645;1817477-1817478;2026-07-01T05:12:36+02:00;2026-07-01T05:12:36+02:00;59;RATP;Semard - Saint-Denis;660113;6866155;496772;bus;3;unknown;unknown;unknown;Noisy-le-Sec;93053;50213645;-;48.89416678686025, 2.4559893821712904
50213652;1817455-1757751;2026-07-01T05:11:47+02:00;2026-07-01T05:11:47+02:00;59;RATP;Saussaie Beauclair;661415;6864606;491575;bus;3;unknown;unknown;unknown;Rosny-sous-Bois;93064;50213652;-;48.88031635253803, 2.4738873186966175
50213653;1817453-1821187;2026-07-01T05:11:43+02:00;2026-07-01T05:11:43+02:00;59;RATP;Collège Lavoisier;657270;6865615;28257;bus;2;unknown;unknown;unknown;Pantin;93055;50213653;-;48.88912832221685, 2.417270000118609
50025916;1816319-1022344;2015-02-12T13:29:24+01:00;2026-06-25T05:34:19+02:00;59;RATP;Charles Michels;647676;6860961;21986;metro;1;false;true;true;Paris 15e;75115;50025916;-;48.84656785859956, 2.2870114483349773
50025920;1816317-1022403;2015-02-12T13:30:33+01:00;2026-06-25T05:34:14+02:00;59;RATP;Châtelet;652173;6862151;21966;metro;1;false;true;true;Paris 4e;75104;50025920;-;48.8576189351528, 2.348152665659445
50025943;1816307-1022733;2015-02-12T13:09:41+01:00;2026-06-25T05:33:50+02:00;59;RATP;Malesherbes;649355;6864975;22031;metro;1;false;true;true;Paris 17e;75117;50025943;-;48.882799107351865, 2.309410662965853
50025951;1816301-1021179;2015-02-12T13:10:20+01:00;2026-06-25T05:33:33+02:00;59;RATP;Quatre Septembre;651324;6863494;462989;metro;1;false;true;true;Paris 2e;75102;50025951;-;48.86963272365492, 2.3364281335853714
50025966;1816289-1022946;2015-02-12T13:14:02+01:00;2026-06-25T05:32:59+02:00;59;RATP;Richard-Lenoir;653911;6862384;22002;metro;1;false;true;true;Paris 11e;75111;50025966;-;48.85984096626293, 2.3718140641970527
50025971;1816285-1023003;2015-02-12T13:16:27+01:00;2026-06-25T05:32:51+02:00;59;RATP;Picpus;656003;6860727;22167;metro;1;false;true;true;Paris 12e;75112;50025971;-;48.845085868560986, 2.4004980430933416
50025987;1816272-1273502;2015-02-12T13:18:37+01:00;2026-06-25T05:32:22+02:00;59;RATP;Le Peletier;651563;6864055;463206;metro;1;false;true;true;Paris 9e;75109;50025987;-;48.8746956843661, 2.339622172219709
50026024;1816264-1021392;2015-02-12T13:22:29+01:00;2026-06-25T05:32:05+02:00;59;RATP;Bastille;653769;6861650;463000;metro;1;false;true;true;Paris 12e;75112;50026024;-;48.85322998560688, 2.3699585308654143
50026029;1816259-1328280;2015-02-12T13:22:31+01:00;2026-06-25T05:31:51+02:00;59;RATP;Daumesnil (Félix Eboué);655601;6860182;463168;metro;1;false;true;true;Paris 12e;75112;50026029;-;48.84015707846863, 2.395077504926358
50026030;1816258-1346720;2015-02-12T13:22:17+01:00;2026-06-25T05:31:47+02:00;59;RATP;Invalides;649734;6862491;22193;metro;1;false;true;true;Paris 7e;75107;50026030;-;48.86049081805963, 2.314872285708701
50026034;1816255-1348046;2015-02-12T13:25:23+01:00;2026-06-25T05:31:36+02:00;59;RATP;Strasbourg-Saint-Denis;652586;6863464;463264;metro;1;false;true;true;Paris 2e;75102;50026034;-;48.86945707754308, 2.3536348214869425
50026043;1816250-1020432;2015-02-12T13:25:29+01:00;2026-06-25T05:31:19+02:00;59;RATP;Miromesnil;649759;6863967;462957;metro;1;false;true;true;Paris 8e;75108;50026043;-;48.8737661194191, 2.315038510560278
50026058;1816246-1347961;2015-02-12T13:29:22+01:00;2026-06-25T05:31:07+02:00;59;RATP;Michel-Ange-Auteuil;645964;6861134;21907;metro;1;false;true;true;Paris 16e;75116;50026058;-;48.847982334796484, 2.263662374129622
50026063;1816241-1802067;2015-02-12T13:29:01+01:00;2026-06-25T05:30:50+02:00;59;RATP;Chardon-Lagache;646161;6860819;21985;metro;1;false;true;true;Paris 16e;75116;50026063;-;48.8451660615179, 2.266386576921888
50026070;1816237-1460222;2015-02-12T13:31:39+01:00;2026-06-25T05:30:40+02:00;59;RATP;Falguière;649965;6860720;463173;metro;1;false;true;true;Paris 15e;75115;50026070;-;48.84458236404276, 2.3182290806394494
50026073;1816236-1024070;2015-02-12T13:32:21+01:00;2026-06-25T05:30:35+02:00;59;RATP;Concorde;650325;6863069;22057;metro;1;false;true;true;Paris 8e;75108;50026073;-;48.86573451546092, 2.32285968626663
50026089;1816233-1021159;2015-02-12T13:08:20+01:00;2026-06-25T05:30:30+02:00;59;RATP;Villiers;649762;6864789;22106;metro;1;false;true;true;Paris 17e;75117;50026089;-;48.88115835372732, 2.314982190324349
50026096;1816228-1533271;2015-02-12T13:10:01+01:00;2026-06-25T05:30:20+02:00;59;RATP;Sentier;652045;6863255;462986;metro;1;false;true;true;Paris 2e;75102;50026096;-;48.867537528902574, 2.3462836317552958
50026100;1816225-1021214;2015-02-12T13:09:51+01:00;2026-06-25T05:30:14+02:00;59;RATP;Gambetta;655683;6862945;462991;metro;1;false;true;true;Paris 20e;75120;50026100;-;48.8650103220206, 2.3959066924515944
50026101;1816224-1022794;2015-02-12T13:10:05+01:00;2026-06-25T05:30:13+02:00;59;RATP;Wagram;648942;6865118;463070;metro;1;false;true;true;Paris 17e;75117;50026101;-;48.88405244022713, 2.3037621408997313
50026106;1816221-1025191;2015-02-12T13:12:29+01:00;2026-06-25T05:30:07+02:00;59;RATP;Mouton-Duvernet;650840;6859286;463242;metro;1;false;true;true;Paris 14e;75114;50026106;-;48.83175370145049, 2.330316860177705
50026109;1816218-1023801;2015-02-12T13:11:46+01:00;2026-06-25T05:30:00+02:00;59;RATP;Château Rouge;652301;6865413;463148;metro;1;false;true;true;Paris 18e;75118;50026109;-;48.88696286200286, 2.34953090477395
50026114;1816215-1021336;2015-02-12T13:14:38+01:00;2026-06-25T05:29:52+02:00;59;RATP;Laumière;654428;6865173;462999;metro;1;false;true;true;Paris 19e;75119;50026114;-;48.884958672423686, 2.378561238541571
50026116;1816213-1022249;2015-02-12T13:14:34+01:00;2026-06-25T05:29:48+02:00;59;RATP;Oberkampf;653614;6862975;463059;metro;1;false;true;true;Paris 11e;75111;50026116;-;48.86513443707297, 2.367701671047486
50026127;1816204-1025843;2015-02-12T13:19:00+01:00;2026-06-25T05:29:30+02:00;59;RATP;Pyramides;651171;6863061;463283;metro;1;false;true;true;Paris 1er;75101;50026127;-;48.86572726043849, 2.3343922277134226
50026131;1816200-1347675;2015-02-12T13:18:58+01:00;2026-06-25T05:29:23+02:00;59;RATP;Chaussée d'Antin (La Fayette);651173;6863905;22388;metro;1;false;true;true;Paris 9e;75109;50026131;-;48.873317322251246, 2.334322501701949
50026132;1816199-1025570;2015-02-12T13:18:41+01:00;2026-06-25T05:29:21+02:00;59;RATP;Porte d'Italie;653072;6857853;463235;metro;1;false;true;true;Paris 13e;75113;50026132;-;48.81903287167189, 2.360878967352186
50026133;1816198-1025235;2015-02-12T13:18:13+01:00;2026-06-25T05:29:19+02:00;59;RATP;Opéra;651044;6863544;463245;metro;1;false;true;true;Paris 2e;75102;50026133;-;48.870061141129014, 2.332605475195448
50026137;1816195-1332126;2015-02-12T13:18:43+01:00;2026-06-25T05:29:14+02:00;59;RATP;Censier-Daubenton;652428;6860253;22391;metro;1;false;true;true;Paris 5e;75105;50026137;-;48.84056916522258, 2.351840308671281
50026150;1816189-1025951;2015-02-12T13:25:43+01:00;2026-06-25T05:29:02+02:00;59;RATP;Ranelagh;646414;6861916;463290;metro;1;false;true;true;Paris 16e;75116;50026150;-;48.85505233657076, 2.2696955285125964
50026181;1816184-1023777;2015-02-12T13:22:58+01:00;2026-06-25T05:28:51+02:00;59;RATP;Chemin Vert;653646;6862043;463146;metro;1;false;true;true;Paris 3e;75103;50026181;-;48.85675537100957, 2.3682394939221485
50026190;1816179-1024723;2015-02-12T13:22:47+01:00;2026-06-25T05:28:42+02:00;59;RATP;Ledru-Rollin;654153;6861451;463195;metro;1;false;true;true;Paris 12e;75112;50026190;-;48.8514678261876, 2.3752129664801065
50243557;1816932-1352522;2026-06-27T05:07:00+02:00;2026-06-27T05:07:00+02:00;111;PARIS SEINE MOBILITES;Pasteur-Jaurès;649489;6850678;10332;bus;3;false;unknown;unknown;Fresnes;94034;_102;-;48.75423425096821, 2.3129340486603684
50243563;1816914-1365329;2026-06-27T05:06:50+02:00;2026-06-27T05:06:50+02:00;111;PARIS SEINE MOBILITES;Parc des Sports;649777;6850400;22914;bus;3;false;unknown;unknown;Fresnes;94034;_52;-;48.751756477354235, 2.3168840290189117
50243567;1816902-1432424;2026-06-27T05:06:44+02:00;2026-06-27T05:06:44+02:00;111;PARIS SEINE MOBILITES;Pasteur;649919;6851305;10448;bus;3;false;unknown;unknown;Fresnes;94034;_56;-;48.75990678717248, 2.3187091640660817
50243570;1816892-1349463;2026-06-27T05:06:39+02:00;2026-06-27T05:06:39+02:00;111;PARIS SEINE MOBILITES;Foyer Émile Roux;649870;6850962;27954;bus;3;false;unknown;unknown;Fresnes;94034;_60;-;48.75681815909303, 2.318082907282355
50243572;1816884-1549220;2026-06-27T05:06:35+02:00;2026-06-27T05:06:35+02:00;111;PARIS SEINE MOBILITES;8 Mai 1945;649490;6850519;26820;bus;3;false;unknown;unknown;Fresnes;94034;_63;-;48.752804332782326, 2.3129664675140873
50243573;1816882-1374464;2026-06-27T05:06:33+02:00;2026-06-27T05:06:33+02:00;111;PARIS SEINE MOBILITES;Maison de Retraite;650278;6850502;27959;bus;3;false;unknown;unknown;Fresnes;94034;_64;-;48.752712622947, 2.3236862412278296
50243577;1816874-1364781;2026-06-27T05:06:27+02:00;2026-06-27T05:06:27+02:00;111;PARIS SEINE MOBILITES;Clos La Garenne;650623;6850876;27958;bus;3;false;unknown;unknown;Fresnes;94034;_70;-;48.75610274957756, 2.328335399643523
50245337;1816836-1556774;2026-06-27T05:05:57+02:00;2026-06-27T05:05:57+02:00;111;PARIS SEINE MOBILITES;Jean Jaurès;650584;6854819;23417;bus;3;false;unknown;unknown;Cachan;94016;_31;-;48.79156130631296, 2.3273480245496603
50245339;1816830-1359714;2026-06-27T05:05:54+02:00;2026-06-27T05:05:54+02:00;111;PARIS SEINE MOBILITES;Blum - Saussaies;651287;6854353;29163;bus;3;false;unknown;unknown;Cachan;94016;_33;-;48.787423844563506, 2.3369700883642954
50245341;1816824-1556777;2026-06-27T05:05:51+02:00;2026-06-27T05:05:51+02:00;111;PARIS SEINE MOBILITES;Aristide Briand;650137;6854682;23418;bus;3;false;unknown;unknown;Cachan;94016;_35;-;48.79029480911479, 2.321279775255214
50245343;1816818-1353879;2026-06-27T05:05:48+02:00;2026-06-27T05:05:48+02:00;111;PARIS SEINE MOBILITES;Place Jacques Carat - Théâtre;651252;6854954;27448;bus;3;false;unknown;unknown;Cachan;94016;_37;-;48.79282624807133, 2.3364249858009107
50245356;1816788-1350744;2026-06-27T05:05:25+02:00;2026-06-27T05:05:25+02:00;111;PARIS SEINE MOBILITES;Le Coteau - Defait;651600;6855385;23410;bus;3;false;unknown;unknown;Cachan;94016;_50;-;48.79672860740279, 2.3411129099172574
50245374;1816780-1328082;2026-06-27T05:05:21+02:00;2026-06-27T05:05:21+02:00;111;PARIS SEINE MOBILITES;Les Bons Enfants;653434;6854016;27282;bus;3;false;unknown;unknown;Villejuif;94076;_134;-;48.78455160430605, 2.366228315637197
50245376;1816776-1349843;2026-06-27T05:05:18+02:00;2026-06-27T05:05:18+02:00;111;PARIS SEINE MOBILITES;Guy Môquet;652849;6855457;29892;bus;3;false;unknown;unknown;Villejuif;94076;_136;-;48.79746865353133, 2.3581072819665168
50245378;1816768-1306573;2026-06-27T05:05:14+02:00;2026-06-27T05:05:14+02:00;111;PARIS SEINE MOBILITES;Villejuif - Louis Aragon Métro;653544;6854359;29886;bus;3;false;unknown;unknown;Villejuif;94076;_138;-;48.7876443005445, 2.367687989730264
50245379;1816766-1374444;2026-06-27T05:05:13+02:00;2026-06-27T05:05:13+02:00;111;PARIS SEINE MOBILITES;Mairie de Villejuif;653288;6854910;29885;bus;3;false;unknown;unknown;Villejuif;94076;_139;-;48.79258120366684, 2.3641433365312645
50245401;1816706-29891;2026-06-27T05:04:35+02:00;2026-06-27T05:04:35+02:00;111;PARIS SEINE MOBILITES;Rue des Guipons;653128;6856300;29891;bus;2;true;unknown;unknown;Villejuif;94076;VIRGUI1;-;48.805070392419694, 2.3618125471592237
50193279;1817423-834767;2026-06-30T18:34:36+02:00;2026-06-30T18:34:36+02:00;515;PAYS DE MONTEREAU;Libération / Ecole;695955;6818111;9721;bus;5;false;unknown;unknown;Échouboulains;77164;333;-;48.46325431482017, 2.9452842702907267
50193263;1817184-1817186;2026-06-29T13:19:45+02:00;2026-06-29T13:19:45+02:00;515;PAYS DE MONTEREAU;Les Moines / Mairie;701733;6795210;496740;bus;5;false;unknown;unknown;Blennes;77035;319;-;48.25722720026955, 3.023350266909723
50193274;1817138-818555;2026-06-29T13:19:25+02:00;2026-06-29T13:19:25+02:00;515;PAYS DE MONTEREAU;Les Plessis Bas;705483;6812986;9733;bus;5;false;unknown;unknown;Courcelles-en-Bassée;77133;328;-;48.41713756071214, 3.074102137995955
50193275;1817132-1817133;2026-06-29T13:19:23+02:00;2026-06-29T13:19:23+02:00;515;PAYS DE MONTEREAU;Chemin Bailly;703928;6812335;496724;bus;5;false;unknown;unknown;Courcelles-en-Bassée;77133;329;-;48.41129209826766, 3.053080578361692
50193276;1817126-1817127;2026-06-29T13:19:20+02:00;2026-06-29T13:19:20+02:00;515;PAYS DE MONTEREAU;Les Joncheries;700444;6799947;496722;bus;5;false;unknown;unknown;Diant;77158;330;-;48.29985011575654, 3.005987250836917
50193277;1817120-1817121;2026-06-29T13:19:18+02:00;2026-06-29T13:19:18+02:00;515;PAYS DE MONTEREAU;Cornoy;700268;6796778;496720;bus;5;false;unknown;unknown;Diant;77158;331;-;48.27133754380183, 3.0036119714393053
50193292;1817041-1817042;2026-06-29T13:18:45+02:00;2026-06-29T13:18:45+02:00;515;PAYS DE MONTEREAU;Rue Pasteur;697313;6797886;496695;bus;5;false;unknown;unknown;Voulx;77531;346;-;48.28130120751292, 2.963779095626966
50026195;1816176-1348043;2015-02-12T13:25:23+01:00;2026-06-25T05:28:35+02:00;59;RATP;Strasbourg-Saint-Denis;652579;6863461;21920;metro;1;false;true;true;Paris 2e;75102;50026195;-;48.869429583794954, 2.3535397339768016
50026200;1816173-1023487;2015-02-12T13:26:18+01:00;2026-06-25T05:28:29+02:00;59;RATP;Bonne Nouvelle;652238;6863585;21933;metro;1;false;true;true;Paris 10e;75110;50026200;-;48.870519493928484, 2.3488773695135894
50026201;1816172-1022319;2015-02-12T13:25:48+01:00;2026-06-25T05:28:27+02:00;59;RATP;Oberkampf;653628;6862972;463054;metro;1;false;true;true;Paris 11e;75111;50026201;-;48.865108466540896, 2.367892827495463
50026229;1816167-1020515;2015-02-12T13:28:59+01:00;2026-06-25T05:28:19+02:00;59;RATP;Vaneau;650209;6861205;462959;metro;1;false;true;true;Paris 7e;75107;50026229;-;48.84896284789161, 2.3214968472830684
50026242;1816157-1460212;2015-02-12T13:31:58+01:00;2026-06-25T05:28:00+02:00;59;RATP;Volontaires;649177;6860372;462964;metro;1;false;true;true;Paris 15e;75115;50026242;-;48.84139114067752, 2.307534015722412
50026273;1816146-1347987;2015-02-12T13:07:53+01:00;2026-06-25T05:27:38+02:00;59;RATP;Père-Lachaise;655090;6862644;22112;metro;1;false;true;true;Paris 20e;75120;50026273;-;48.86226239303809, 2.387855527535004
50026276;1816144-1022705;2015-02-12T13:08:04+01:00;2026-06-25T05:27:35+02:00;59;RATP;Pigalle;651506;6864881;463088;metro;1;false;true;true;Paris 9e;75109;50026276;-;48.88211937867987, 2.3387507810275356
50026280;1816141-1020662;2015-02-12T13:09:34+01:00;2026-06-25T05:27:30+02:00;59;RATP;République;653401;6863182;21902;metro;1;false;true;true;Paris 11e;75111;50026280;-;48.86698058135576, 2.364775644819479
50026281;1816140-1025252;2015-02-12T13:09:47+01:00;2026-06-25T05:27:28+02:00;59;RATP;Opéra;650979;6863673;463246;metro;1;false;true;true;Paris 9e;75109;50026281;-;48.87121626496659, 2.3317045190594468
50026285;1816136-1024907;2015-02-12T13:09:57+01:00;2026-06-25T05:27:20+02:00;59;RATP;Louise Michel;647813;6865621;22034;metro;2;false;true;true;Levallois-Perret;92044;50026285;-;48.888485207788676, 2.288305859855185
50026301;1816122-1024433;2015-02-12T13:14:40+01:00;2026-06-25T05:26:51+02:00;59;RATP;Gare du Nord;652883;6864647;22007;metro;1;false;true;true;Paris 10e;75110;50026301;-;48.880117311805634, 2.3575522470961676
50026310;1816116-1347788;2015-02-12T13:15:57+01:00;2026-06-25T05:26:37+02:00;59;RATP;La Motte-Picquet-Grenelle;648529;6861209;463194;metro;1;false;true;true;Paris 15e;75115;50026310;-;48.84886680619492, 2.2986041473192036
50026317;1816113-1347682;2015-02-12T13:19:09+01:00;2026-06-25T05:26:31+02:00;59;RATP;Corentin-Cariou;654668;6866217;22389;metro;1;false;true;true;Paris 19e;75119;50026317;-;48.894363954790364, 2.3817223751968255
50026321;1816112-1348068;2015-02-12T13:18:49+01:00;2026-06-25T05:26:29+02:00;59;RATP;Villejuif-Louis Aragon;653566;6854385;22400;metro;3;false;true;true;Villejuif;94076;50026321;-;48.78787971485313, 2.3679845862120925
50026326;1816108-1026388;2015-02-12T13:18:29+01:00;2026-06-25T05:26:21+02:00;59;RATP;Tolbiac;652808;6858714;22370;metro;1;false;true;true;Paris 13e;75113;50026326;-;48.82675673052123, 2.357188204356022
50026333;1816104-1347963;2015-02-12T13:26:29+01:00;2026-06-25T05:26:13+02:00;59;RATP;Michel-Ange-Auteuil;645966;6861066;21922;metro;1;false;true;true;Paris 16e;75116;50026333;-;48.847370985984945, 2.2636982663733436
50026367;1816100-1460236;2015-02-12T13:21:53+01:00;2026-06-25T05:26:05+02:00;59;RATP;Boucicaut;647650;6860300;463135;metro;1;false;true;true;Paris 15e;75115;50026367;-;48.84062140869596, 2.286738538629262
