zdc,ligneLabel,destination,accId,labelPosition,position,positionMax,equipement,directionId,terminusReel,zdcSuivant
71264,7,"Châtelet - Les Halles",,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
72024,5,"Avenue Jean Lolive",50147752,Avant,1,5,,1,"Place d'Italie",72004
71359,7,"78 boulevard de Strasbourg",50147774,Milieu,3,5,,1,"Villejuif - Louis Aragon",71363
71216,4,"147 boulevard Saint-Germain",50147789,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71202
71264,1,"63 - 65 rue de Rivoli",50147791,Arrière,6,6,,0,"Château de Vincennes",415852
73633,8,"9 rue Saint-Denis",50147822,Arrière,5,5,,0,Balard,71320
71030,4,"205 avenue du Maine",50147848,Avant,1,6,,1,"Bagneux - Lucie Aubrac",70657
71056,6,"2 avenue du Général Leclerc",50147854,Milieu,3,5,,1,"Charles de Gaulle - Étoile",71088
71416,3,"Place du Général Catroux",50147861,Avant,1,5,,1,"Pont de Levallois - Bécon",71423
71370,3,"Cour de Rome",50147869,Avant,1,5,,1,"Pont de Levallois - Bécon",73617
70657,4,"108 boulevard Jourdan",50147874,Arrière,6,6,,0,"Porte de Clignancourt",71030
71450,3,"143 rue de Villiers",50147884,Avant,1,5,,1,"Pont de Levallois - Bécon",73667
71808,3,"Hôpital Tenon",50147893,Arrière,5,5,,1,"Pont de Levallois - Bécon",71787
71799,3,"Rue Belgrand",50147898,Avant,1,5,,1,"Pont de Levallois - Bécon",71808
474152,2,"Boulevard Amiral Bruix",50147912,Avant,1,5,,1,"Porte Dauphine",
71940,7B,"Face au 2 place de Stalingrad",50147925,Avant,1,3,,1,"Louis Blanc",71407
71485,1,"Quartier Bellini",50147944,Milieu,3,6,,1,"La Défense",71517
71328,1,"118 avenue des Champs-Elysées",50147975,Milieu,4,6,,0,"Château de Vincennes",71318
73626,1,"25 boulevard Diderot",50147981,Avant,2,6,,1,"La Défense",463564
71013,6,"Boulevard Auguste Blanqui",50148037,Avant,1,5,,1,"Charles de Gaulle - Étoile",71026
73696,7,"Place du 8 Mai 1945",50148065,Arrière,4,5,,0,"La Courneuve - 8 Mai 1945",
474149,7,"188 rue du Faubourg Saint-Martin",50148090,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71407
71337,8,"Place de l' Opéra",50148103,Milieu,3,5,,0,Balard,71324
71201,7,"12 boulevard Henri IV",50148112,Arrière,5,5,,0,"La Courneuve - 8 Mai 1945",71217
71076,7,"25 avenue des Gobelins",50148119,Avant,2,5,,0,"La Courneuve - 8 Mai 1945",71100
70636,7,"53 avenue de la Porte d'Ivry",50148136,Arrière,5,5,,1,"Mairie d'Ivry",70537
70248,7,"39-45 Boulevard Maxime Gorky",50148148,Avant,2,5,,1,"Villejuif - Louis Aragon",70143
70143,7,"Boulevard Maxime Gorky",50148151,Arrière,4,5,,0,"La Courneuve - 8 Mai 1945",70248
71320,9,"11 Boulevard de Bonne Nouvelle",50148180,Arrière,5,5,,0,"Pont de Sèvres",71326
71591,8,"Place Edouard Renard",50148210,Arrière,5,5,,1,"Pointe du Lac",71579
70358,8,"2 rue Louis Pergaud",50148226,Avant,1,5,,0,Balard,70426
71206,9,"53 rue d' Auteuil",50148257,Avant,1,5,,1,"Mairie de Montreuil",73657
71294,9,"Rue Boissière",50148276,Arrière,5,5,,0,"Pont de Sèvres",71285
71694,9,"230 boulevard Voltaire",50148325,Avant,1,5,,0,"Pont de Sèvres",73647
71785,9,"1 Boulevard Rouget de Lisle",50148343,Avant,1,5,,0,"Pont de Sèvres",71756
71135,10,"SNCF/RER C grandes lignes et banlieue",50148348,Avant,1,5,,1,"Gare d'Austerlitz",
71190,10,"62 boulevard Saint-Germain",50148357,Avant,1,5,,1,"Gare d'Austerlitz",71153
71170,10,"97 rue de Sèvres",50148361,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71159
71199,10,"67 avenue de la Motte-Picquet",50148368,Arrière,5,5,,1,"Gare d'Austerlitz",71157
71293,3,"Rue Conté",50148403,Avant,1,5,,1,"Pont de Levallois - Bécon",73636
73640,12,"Terre-plein face au 78 boulevard Raspail",50148441,Arrière,5,5,,1,"Mairie d'Aubervilliers",71203
73642,12,"233 boulevard Saint-Germain",50148451,Avant,1,5,,0,"Mairie d'Issy",71270
71366,12,"27 Place Saint-Georges",50148458,Avant,1,5,,0,"Mairie d'Issy",71350
71370,14,"Galeries marchandes - Gare Saint-Lazare",50148489,Avant,3,8,,0,"Saint-Denis - Pleyel",71475
72285,13,"Musée d'Art et d'Histoire",50148511,Avant,1,5,,1,"Saint-Denis - Université",72326
72285,13,"Musée d'Art et d'Histoire",50148511,Arrière,4,5,,0,"Châtillon - Montrouge",72217
71889,11,"Rue de Belleville",50148657,Avant,1,5,,1,Châtelet,71870
463564,1,"Port de l'Arsenal",50148660,Milieu,4,6,,0,"Château de Vincennes",73626
70522,8,"Avenue du General Leclerc",50148694,Arrière,4,5,,1,"Pointe du Lac",70426
73626,1,"Face au 201 rue de Bercy",50148698,Milieu,4,6,,1,"La Défense",463564
71370,14,"Rue Saint-Lazare",50148706,Avant,3,8,,0,"Saint-Denis - Pleyel",71475
71311,3,"12 place de la République",50148718,Milieu,3,5,,0,Gallieni,71801
71311,8,"13 place de  la République",50148721,Arrière,5,5,,0,Balard,73633
69884,8,"avenue François Mitterrand",50148734,Arrière,4,5,,0,Balard,70021
74041,12,"Angle de la rue Léon Blum et de l'Avenue George Sand",50148737,Avant,2,5,Escalator,1,"Mairie d'Aubervilliers",72491
71030,4,"Eglise Saint Pierre de Montrouge",50148748,Avant,1,6,,1,"Bagneux - Lucie Aubrac",70657
73788,14,"Rue de l'Echelle",50148820,Avant,1,8,Ascenseur,1,"Aéroport d'Orly",71264
415852,1,"Rue de Rivoli",50148847,Avant,1,6,,1,"La Défense",71264
71330,9,"1 Boulevard Haussmann",50148861,Arrière,5,5,,0,"Pont de Sèvres",73689
73794,4,"Porte Saint-Eustache",50148871,Arrière,6,6,Escalator,1,"Bagneux - Lucie Aubrac",71264
73794,4,"Porte du Louvre",50148873,Arrière,6,6,Escalator,1,"Bagneux - Lucie Aubrac",71264
71469,4,"Rue Custine",50148880,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",71426
72126,14,"Rue Madame de Sanzillon",50148885,Avant,3,8,Escalator,1,"Aéroport d'Orly",71545
71545,13,"av du Cimetière des Batignolles",50148894,Arrière,5,5,,0,"Châtillon - Montrouge",73661
71572,14,"Bibliothèque François Mitterrand",50148909,Arrière,8,8,Ascenseur,1,"Aéroport d'Orly",71557
71305,13,"Avenue du Général Eisenhower",50149009,Avant,2,5,,0,"Châtillon - Montrouge",71274
483315,4,"49 av. Henri Barbusse Bagneux",50149175,Avant,2,6,,1,"Bagneux - Lucie Aubrac",
483315,4,"49 av. Henri Barbusse Bagneux",50149175,Avant,1,6,Escalator,1,"Bagneux - Lucie Aubrac",
71947,11,"bd Henri Barbusse",50149889,Avant,2,5,Escalator,0,Rosny-Bois-Perrier,71897
70645,14,"av. d'Italie",50149928,Milieu,5,8,Escalier,1,"Aéroport d'Orly",70445
73753,14,"r. des Routiers",50149938,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",69974
490784,14,"19 rue Pleyel",50149983,Avant,1,8,Escalator,0,"Saint-Denis - Pleyel",
490784,14,"27 rue Pleyel",50149985,Arrière,7,8,Ascenseur,0,"Saint-Denis - Pleyel",
70645,14,"av. d'Italie",50210354,Milieu,5,8,Escalator,1,"Aéroport d'Orly",70445
71897,11,"r. des Saules Clouet",50210355,Arrière,4,5,Escalator,1,Châtelet,71947
71897,11,"bd de la Boissière",50210359,Avant,1,5,Ascenseur,1,Châtelet,71947
71298,12,Concorde,,Arrière,5,5,,0,"Mairie d'Issy",73642
71264,7,Châtelet,,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
71311,3,République,,Arrière,5,5,,0,Gallieni,71801
71407,7B,"Louis Blanc",,Arrière,2,3,,0,Pré-Saint-Gervais,71940
482368,3,"Haussmann Saint-Lazare",,Avant,1,5,,1,"Pont de Levallois - Bécon",71370
71359,7,"Gare de l'Est (Verdun)",,Milieu,3,5,,0,"La Courneuve - 8 Mai 1945",474149
71264,14,Châtelet,,Avant,3,8,,0,"Saint-Denis - Pleyel",73788
71264,11,Châtelet,,Avant,1,5,,1,Châtelet,
71274,13,Invalides,,Milieu,3,5,,0,"Châtillon - Montrouge",71232
71337,7,Opéra,,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",73689
71673,1,Nation,,Milieu,3,6,,0,"Château de Vincennes",71663
71337,7,Auber,,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",73689
71264,14,"Châtelet - Les Halles",,Avant,3,8,,0,"Saint-Denis - Pleyel",73788
71056,4,Denfert-Rochereau,,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",73653
70645,7,"Maison Blanche",,Avant,2,5,Escalier,1,"Villejuif - Louis Aragon",70452
71957,5,"av. Jean Jaurès",50147735,Avant,1,5,,0,"Bobigny - Pablo Picasso",71972
72024,5,"121 rue Jean Lolive",50147751,Arrière,5,5,,0,"Bobigny - Pablo Picasso",72039
71556,4,"38 boulevard Ornano",50147767,Avant,1,6,,0,"Porte de Clignancourt",478883
71202,4,"65 rue de Rennes",50147801,Avant,1,6,,0,"Porte de Clignancourt",71216
73633,8,"18 rue Saint-Denis",50147823,Avant,1,5,,1,"Pointe du Lac",71311
71139,6,"Maine Montparnasse",50147832,Avant,1,5,,0,Nation,71108
71370,14,"Cour de Rome",50147869,Avant,2,8,,1,"Aéroport d'Orly",71324
71297,7,"Place du Palais-Royal",50147988,Arrière,4,5,,1,"Villejuif - Louis Aragon",71253
71337,8,"Théâtre National de l'Opéra",50148102,Arrière,4,5,,1,"Pointe du Lac",71330
70645,7,"144 avenue d' Italie",50148127,Arrière,5,5,,1,"Villejuif - Louis Aragon",70452
71274,13,"Rue de l' Université",50148172,Arrière,4,5,,0,"Châtillon - Montrouge",71232
71320,8,"11 Boulevard de Bonne Nouvelle",50148180,Avant,1,5,,1,"Pointe du Lac",73633
463564,5,"37 boulevard Bourdon",50148190,Arrière,5,5,,0,"Bobigny - Pablo Picasso",73621
71285,9,"Place du Trocédéro",50148271,Arrière,5,5,,0,"Pont de Sèvres",71292
71346,13,"29 rue de la Boétie",50148287,Avant,2,5,,1,"Asnières - Gennevilliers - Les Courtilles",71370
71330,9,"3 Boulevard Haussmann",50148297,Arrière,5,5,,1,"Mairie de Montreuil",71326
71703,9,"67 bis rue des Pyrénées",50148332,Avant,1,5,,0,"Pont de Sèvres",479928
71785,9,"Place Jean Jaurès",50148346,Avant,2,5,,1,"Mairie de Montreuil",
71153,10,"28 rue Monge",50148354,Avant,1,5,,1,"Gare d'Austerlitz",71148
71853,2,"1 boulevard de la Villette",50148413,Arrière,5,5,,1,"Porte Dauphine",71893
72064,12,"93 rue de la Chapelle",50148467,Arrière,5,5,,0,"Mairie d'Issy",71510
73766,13,"bd Charles de Gaulle",50148472,Milieu,3,5,,0,"Châtillon - Montrouge",70562
71545,14,"125 boulevard Bessières",50148515,Avant,1,8,Escalator,0,"Saint-Denis - Pleyel",72126
72203,13,"19 rue des Bas",50148525,Milieu,3,5,,0,"Châtillon - Montrouge",72118
71889,11,"Rue de Belleville",50148657,Arrière,4,5,,0,Rosny-Bois-Perrier,71909
71311,5,"2 place de la République",50148716,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71322
71311,3,"2 place de la République",50148716,Avant,2,5,,0,Gallieni,71801
71311,9,"12 place de la République",50148718,Avant,1,5,,0,"Pont de Sèvres",73633
73651,6,"La Pitié-Salpêtrière",50148767,Avant,1,5,,1,"Charles de Gaulle - Étoile",71043
412687,13,"Rue Niepce",50148812,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",73675
70248,7,"Boulevard Maxime Gorky",50148864,Avant,2,5,,0,"La Courneuve - 8 Mai 1945",70375
73794,4,"Porte Saint-Eustache",50148871,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71264
72126,14,"Rue Pierre Dreyfus",50148890,Avant,3,8,Escalator,1,"Aéroport d'Orly",71545
70441,4,"43 av. de Verdun Montrouge",50149173,Avant,1,6,Ascenseur,0,"Porte de Clignancourt",70586
72524,12,"avenue Victor Hugo",50149335,Avant,2,5,,0,"Mairie d'Issy",72491
71947,11,"place Carnot",50149888,Arrière,4,5,Escalator,1,Châtelet,490779
426280,11,"Entrée / Sortie",50149898,Arrière,4,5,Escalator,0,Rosny-Bois-Perrier,
70645,14,"av. d'Italie",50149928,Milieu,5,8,Escalier,0,"Saint-Denis - Pleyel",71557
70645,14,"av. d'Italie",50149928,Arrière,7,8,Escalier,1,"Aéroport d'Orly",70445
70645,14,"r. Tagore",50149930,Milieu,5,8,Escalier,0,"Saint-Denis - Pleyel",71557
70645,14,"r. Bourgon",50149932,Arrière,6,8,Escalier,0,"Saint-Denis - Pleyel",71557
70445,14,"r. Séverine",50149934,Arrière,6,8,Ascenseur,1,"Aéroport d'Orly",478860
69974,14,"ZAC Lallier",50149936,Arrière,7,8,Ascenseur,1,"Aéroport d'Orly",73753
69974,14,"ZAC Lallier",50149936,Avant,3,8,Escalier,0,"Saint-Denis - Pleyel",478860
63284,14,"Orly 1-2-3",50149981,Avant,1,8,Escalier,1,"Aéroport d'Orly",
490784,14,"27 rue Pleyel",50149985,Avant,2,8,Escalator,0,"Saint-Denis - Pleyel",
490779,11,"r. de la Liberté",50210353,Arrière,5,5,Ascenseur,0,Rosny-Bois-Perrier,71947
490779,11,"r. de la Liberté",50210353,Avant,2,5,Escalator,1,Châtelet,71909
71897,11,"r. des Saules Clouet",50210355,Arrière,4,5,Ascenseur,1,Châtelet,71947
71285,6,Trocadéro,,Avant,1,5,,1,"Charles de Gaulle - Étoile",71301
482368,3,Havre-Caumartin,,Avant,1,5,,1,"Pont de Levallois - Bécon",71370
71940,2,Jaurès,,Avant,2,5,Ascenseur,1,"Porte Dauphine",71961
71370,13,Saint-Lazare,,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71382
71264,1,Châtelet,,Avant,1,6,,0,"Château de Vincennes",415852
71148,7,Jussieu,,Milieu,3,5,,1,"Villejuif - Louis Aragon",71133
71297,7,"Palais-Royal (Musée du Louvre)",,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",73788
463564,5,Bastille,,Arrière,5,5,,0,"Bobigny - Pablo Picasso",73621
71787,3,Père-Lachaise,,Arrière,5,5,,1,"Pont de Levallois - Bécon",71795
71409,12,Pigalle,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71432
71426,4,Barbès-Rochechouart,,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",71410
71359,5,"Gare de l'Est (Verdun)",,Avant,1,5,,1,"Place d'Italie",71322
71434,2,"Gare du Nord",,Arrière,5,5,,0,Nation,71961
71125,12,Pasteur,,Arrière,5,5,,0,"Mairie d'Issy",71113
71337,3,Opéra,,Avant,1,5,,0,Gallieni,71313
71545,14,"Porte de Clichy",,Avant,3,8,,0,"Saint-Denis - Pleyel",72126
70645,14,"Maison Blanche",,Milieu,4,8,Escalier,0,"Saint-Denis - Pleyel",71557
71453,3,"Pereire Levallois",,Milieu,3,5,,0,Gallieni,71423
71370,12,"Haussmann Saint-Lazare",,Milieu,3,5,,1,"Mairie d'Aubervilliers",71355
71274,8,Invalides,,Avant,1,5,,1,"Pointe du Lac",71298
71125,6,Pasteur,,Arrière,5,5,,0,Nation,71139
71139,4,Montparnasse-Bienvenue,,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",71117
71139,13,Montparnasse-Bienvenue,,Arrière,5,5,,1,"Asnières - Gennevilliers - Les Courtilles",71159
71311,9,République,,Avant,1,5,,0,"Pont de Sèvres",73633
71311,8,République,,Milieu,3,5,,0,Balard,73633
71311,11,République,,Avant,2,5,,1,Châtelet,71293
71370,13,Saint-Lazare,,Avant,1,5,,0,"Châtillon - Montrouge",71346
71961,5,Stalingrad,,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71940
71135,10,"Gare d'Austerlitz",,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71148
71803,5,Oberkampf,,Arrière,5,5,,1,"Place d'Italie",73648
71264,11,Châtelet,,Avant,1,5,,1,Châtelet,
71264,4,Châtelet,,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71223
71324,12,Madeleine,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71370
71148,7,Jussieu,,Milieu,3,5,,1,"Villejuif - Louis Aragon",71133
71264,14,Châtelet,,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",73788
71264,7,Châtelet,,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
415852,11,"Hôtel de Ville",,Avant,1,5,,0,Rosny-Bois-Perrier,71273
71264,11,Châtelet,,Arrière,4,5,,0,Rosny-Bois-Perrier,415852
482368,9,Havre-Caumartin,,Avant,1,5,,0,"Pont de Sèvres",73690
482368,9,Havre-Caumartin,,Arrière,5,5,,1,"Mairie de Montreuil",73689
71199,10,"La Motte-Picquet-Grenelle",,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71158
70645,14,"Maison Blanche",,Avant,2,8,Escalier,0,"Saint-Denis - Pleyel",71557
71337,8,Opéra,,Arrière,5,5,,0,Balard,71324
71370,3,Saint-Augustin,,Avant,1,5,,1,"Pont de Levallois - Bécon",73617
71264,1,"Châtelet - Les Halles",,Arrière,6,6,,1,"La Défense",73630
463564,5,"Bd Bourdon",50147743,Arrière,5,5,,0,"Bobigny - Pablo Picasso",73621
71264,11,"63 - 65 rue de Rivoli",50147791,Arrière,5,5,,0,Rosny-Bois-Perrier,415852
71264,14,"5 rue Saint-Denis",50147792,Avant,3,8,Escalator,1,"Aéroport d'Orly",73626
71264,7,"5 rue Saint-Denis",50147792,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
71264,14,"8 place Sainte-Opportune",50147793,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",73788
71293,11,"Rue Conté",50148403,Avant,1,5,,1,Châtelet,71273
71311,5,"13 place de la République",50148407,Avant,1,5,,1,"Place d'Italie",71803
71868,11,"7 rue du Jourdain",50148418,Arrière,5,5,,0,Rosny-Bois-Perrier,71885
71868,11,"1 rue Lassus",50148419,Arrière,5,5,,1,Châtelet,71864
72168,13,"Place de la République",50148508,Arrière,5,5,,1,"Saint-Denis - Université",72217
72285,13,"Stade de France",50148509,Arrière,4,5,,1,"Saint-Denis - Université",72326
71347,1,"1 avenue de la Grande Armée",50148550,Arrière,5,6,,0,"Château de Vincennes",71328
71347,2,"Avenue Foch",50148551,Avant,2,5,Escalator,1,"Porte Dauphine",71315
71889,3B,"Boulevard Sérurier",50148656,Avant,1,3,,0,"Porte des Lilas",
71864,11,"4 avenue Simon Bolivar",50148713,Avant,1,5,,0,Rosny-Bois-Perrier,71868
72240,13,"Angle rue Dupont et rue Pierre de Coubertin",50148726,Avant,2,5,,0,"Châtillon - Montrouge",72203
71673,6,Nation,,Milieu,3,5,,1,"Charles de Gaulle - Étoile",71639
71033,5,"Place d'Italie",,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71063
71545,14,"Porte de Clichy",,Avant,3,8,,1,"Aéroport d'Orly",71475
71673,6,Nation,,Milieu,3,5,,0,Nation,
71311,5,République,,Milieu,3,5,,1,"Place d'Italie",71803
71370,13,Saint-Lazare,,Avant,1,5,,0,"Châtillon - Montrouge",71346
71370,13,Saint-Lazare,,Avant,1,5,,0,"Châtillon - Montrouge",71346
71139,6,Montparnasse-Bienvenue,,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71125
71347,6,"Charles de Gaulle-Etoile",,Avant,1,5,,0,Nation,73656
71324,12,Madeleine,,Milieu,3,5,,0,"Mairie d'Issy",71298
71264,14,Châtelet,,Avant,3,8,,0,"Saint-Denis - Pleyel",73788
71264,4,Châtelet,,Arrière,6,6,,0,"Porte de Clignancourt",73794
71410,4,"Gare du Nord",,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",71359
71199,6,"La Motte-Picquet-Grenelle",,Avant,1,5,,0,Nation,71167
71297,7,"Palais-Royal (Musée du Louvre)",,Milieu,3,5,,1,"Villejuif - Louis Aragon",71253
71673,9,Nation,,Milieu,3,5,,1,"Mairie de Montreuil",479928
71337,3,Auber,,Avant,1,5,,0,Gallieni,71313
73626,14,"Gare de Lyon",,Arrière,6,8,Ascenseur,0,"Saint-Denis - Pleyel",71264
71264,4,"7 avenue Victoria",50147798,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71223
73636,3,"81 rue Réaumur",50147819,Arrière,5,5,,1,"Pont de Levallois - Bécon",73634
73633,8,"19 boulevard Saint-Denis",50147826,Arrière,5,5,Escalator,1,"Pointe du Lac",71311
71117,4,"101 boulevard du Montparnasse",50147830,Arrière,6,6,,0,"Porte de Clignancourt",71139
71139,4,"2 place Bienvenue",50147834,Avant,1,6,,0,"Porte de Clignancourt",71184
70657,4,"Avenue Ernest Reyer",50147844,Avant,1,6,,1,"Bagneux - Lucie Aubrac",70586
71403,3,"Parc de Monceau",50147865,Arrière,5,5,,0,Gallieni,73617
71347,6,"Place Charles de Gaulle",50147977,Milieu,3,5,,1,"Charles de Gaulle - Étoile",
73626,1,"Gare SNCF",50147983,Milieu,4,6,,1,"La Défense",463564
473829,6,"Tour Eiffel",50148026,Avant,1,5,,1,"Charles de Gaulle - Étoile",71237
71041,6,"Terre-plein face au 46 boulevard Saint-Jacques",50148034,Avant,1,5,,1,"Charles de Gaulle - Étoile",71056
71614,8,"Place Félix Eboué",50148046,Avant,1,5,,1,"Pointe du Lac",71595
71337,3,"Place de l' Opéra",50148103,Arrière,5,5,,1,"Pont de Levallois - Bécon",482368
71337,3,"6 rue Scribe",50148104,Avant,1,5,,1,"Pont de Levallois - Bécon",482368
70143,7,"Boulevard Maxime Gorky",50148151,Milieu,3,5,,0,"La Courneuve - 8 Mai 1945",70248
412992,8,"111 rue de la Convention",50148161,Arrière,5,5,,0,Balard,71086
71274,13,"Rue Robert Esnault Pelterie",50148173,Milieu,3,5,,0,"Châtillon - Montrouge",71232
71320,8,"11 Boulevard de Bonne Nouvelle",50148180,Arrière,5,5,,0,Balard,71326
463564,8,"Rue de la Roquette",50148194,Avant,1,5,,0,Balard,73622
71285,6,"Place du Trocadéro",50148272,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71301
71694,9,"232 boulevard Voltaire",50148326,Milieu,3,5,Ascenseur,1,"Mairie de Montreuil",71673
71785,9,"Place Jean Jaurès",50148345,Avant,1,5,,0,"Pont de Sèvres",71756
415852,11,"Rue du Renard",50148392,Avant,1,5,,1,Châtelet,71264
71853,11,"79 boulevard de Belleville",50148412,Arrière,5,5,,1,Châtelet,71840
71113,12,"25 rue des Volontaires",50148436,Arrière,5,5,,0,"Mairie d'Issy",71091
71311,11,République,,Arrière,4,5,,0,Rosny-Bois-Perrier,71840
71370,13,Saint-Augustin,,Avant,1,5,,0,"Châtillon - Montrouge",71346
71206,10,Michel-Ange-Auteuil,,Milieu,3,5,,0,"Boulogne Pont de Saint-Cloud",71169
73690,9,Saint-Lazare,,Avant,1,5,,1,"Mairie de Montreuil",482368
71370,14,Saint-Lazare,,Avant,3,8,,1,"Aéroport d'Orly",71324
71264,4,Châtelet,,Arrière,6,6,,0,"Porte de Clignancourt",73794
71359,4,"Gare de l'Est (Verdun)",,Arrière,6,6,,0,"Porte de Clignancourt",71410
71139,4,Montparnasse-Bienvenue,,Avant,1,6,,0,"Porte de Clignancourt",71184
71359,5,"Gare de l'Est (Verdun)",,Milieu,3,5,,0,"Bobigny - Pablo Picasso",71410
482368,9,"Haussmann Saint-Lazare",,Arrière,5,5,,1,"Mairie de Montreuil",73689
71673,2,Nation,,Milieu,3,5,,0,Nation,
71673,2,Nation,,Milieu,3,5,,0,Nation,
463564,5,Bastille,,Milieu,3,5,,1,"Place d'Italie",71637
71359,4,"Gare de l'Est (Verdun)",,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71333
71940,2,Jaurès,,Avant,2,5,Ascenseur,1,"Porte Dauphine",71961
71318,9,Franklin-Roosevelt,,Avant,1,5,,1,"Mairie de Montreuil",71334
71199,8,"La Motte-Picquet-Grenelle",,Avant,1,5,,0,Balard,71132
71274,8,Invalides,,Arrière,5,5,,0,Balard,71242
71337,3,Opéra,,Avant,1,5,,0,Gallieni,71313
73788,14,Pyramides,,Arrière,6,8,Ascenseur,0,"Saint-Denis - Pleyel",71324
73620,4,"Saint-Michel Notre-Dame",,Avant,1,6,,0,"Porte de Clignancourt",71223
71264,14,"Châtelet - Les Halles",,Avant,3,8,,0,"Saint-Denis - Pleyel",73788
71346,9,Miromesnil,,Avant,1,5,,0,"Pont de Sèvres",71334
463564,8,"Boulevard Richard Lenoir",50147742,Arrière,5,5,,1,"Pointe du Lac",71693
71264,11,"Rue de la Lingerie",50147790,Arrière,5,5,,0,Rosny-Bois-Perrier,415852
71264,1,"63 - 65 rue de Rivoli",50147791,Avant,1,6,,1,"La Défense",73630
71264,7,"5 rue Saint-Denis",50147792,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
71264,1,"5 rue Saint-Denis",50147792,Avant,1,6,,0,"Château de Vincennes",415852
71264,11,"Place du Châtelet",50147797,Arrière,5,5,,0,Rosny-Bois-Perrier,415852
71264,14,"Place du Châtelet",50147797,Avant,2,8,,1,"Aéroport d'Orly",73626
71359,4,"93 boulevard de Strasbourg",50147803,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71333
73794,4,"Place Carrée, Forum des Halles)",50147804,Arrière,6,6,Escalator,0,"Porte de Clignancourt",479068
73636,4,"81 rue Réaumur",50147819,Arrière,6,6,,0,"Porte de Clignancourt",73633
73633,8,"13 boulevard Saint-Denis",50147824,Avant,1,5,,1,"Pointe du Lac",71311
71139,13,"Centre Commercial",50147840,Avant,1,5,,0,"Châtillon - Montrouge",73675
71030,4,"73 avenue du Général Leclerc",50147846,Arrière,6,6,,0,"Porte de Clignancourt",73653
