zdc,latitude,longitude
61586,48.4152010398131,3.2745791603203847
61587,48.41858844053125,2.754224593395423
62631,48.68454416970606,2.1066562845295254
62637,48.68578920404991,2.177827865572396
62635,48.68352138429596,1.6332789448138834
61580,48.416058486489284,3.0059464283471713
62630,48.68485354848209,2.391474674748122
61583,48.41652169270264,2.9921074117881266
474258,49.003609462847365,1.8943175951206175
61584,48.41648048011522,2.9846675519182706
425787,48.776245394761325,2.5240210882385674
62628,48.6844516423501,2.194035068167742
425775,48.97191050079076,1.9744335118747507
425774,48.974342183129316,1.9711752267763667
423630,48.97980158483626,2.6154642231705263
474202,48.6299782096138,2.5926723252728037
62603,48.68138006687442,2.95887013214544
62604,48.68373283516002,2.1763794890464787
425737,48.37479098313375,2.9433236726250924
474219,48.83876954516853,2.6278947202528724
73149,48.83995694628926,2.5412195697552384
73148,48.83887967475103,2.56090955606777
73142,48.837052348467914,2.5274372317560396
73140,48.83469697595689,2.507602506386286
73146,48.83803779163926,2.5185793479456766
73144,48.83706063180556,2.5726755361682385
62698,48.69002457474862,2.4146394307892565
62699,48.68914537735173,2.3549269369846804
73151,48.83932347420838,2.572949911754342
62696,48.68868323108627,2.198622960448737
73153,48.8405179338925,2.519183185267604
