pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50171300:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50171300,IDFM:monomodalStopPlace:47952,1,1,47.55,50,,,,,
IDFM:StopPlaceEntrance:50171272:monomodalStopPlace:47952,IDFM:StopPlaceEntrance:50171272,IDFM:monomodalStopPlace:47952,1,1,94.36,100,,,,,
IDFM:StopPlaceEntrance:50170080:monomodalStopPlace:47950,IDFM:StopPlaceEntrance:50170080,IDFM:monomodalStopPlace:47950,1,1,29.66,31,,,,,
IDFM:StopPlaceEntrance:50170081:monomodalStopPlace:47950,IDFM:StopPlaceEntrance:50170081,IDFM:monomodalStopPlace:47950,1,1,48.33,51,,,,,
IDFM:StopPlaceEntrance:50171323:monomodalStopPlace:47959,IDFM:StopPlaceEntrance:50171323,IDFM:monomodalStopPlace:47959,1,1,27.38,29,,,,,
IDFM:StopPlaceEntrance:50170516:monomodalStopPlace:47959,IDFM:StopPlaceEntrance:50170516,IDFM:monomodalStopPlace:47959,1,1,38.95,41,,,,,
IDFM:StopPlaceEntrance:50170724:monomodalStopPlace:47958,IDFM:StopPlaceEntrance:50170724,IDFM:monomodalStopPlace:47958,1,1,24.23,25,,,,,
IDFM:StopPlaceEntrance:50170725:monomodalStopPlace:47958,IDFM:StopPlaceEntrance:50170725,IDFM:monomodalStopPlace:47958,1,1,27.33,29,,,,,
IDFM:StopPlaceEntrance:50148911:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148911,IDFM:monomodalStopPlace:45301,1,1,104.84,111,,,,,
IDFM:StopPlaceEntrance:50148911:463112,IDFM:StopPlaceEntrance:50148911,IDFM:463112,1,1,125.41,133,,,,,
IDFM:StopPlaceEntrance:50148911:21955,IDFM:StopPlaceEntrance:50148911,IDFM:21955,1,1,134.07,142,,,,,
IDFM:StopPlaceEntrance:50148910:463112,IDFM:StopPlaceEntrance:50148910,IDFM:463112,1,1,66.5,70,,,,,
IDFM:StopPlaceEntrance:50148910:21955,IDFM:StopPlaceEntrance:50148910,IDFM:21955,1,1,67.56,71,,,,,
IDFM:StopPlaceEntrance:50148910:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148910,IDFM:monomodalStopPlace:45301,1,1,202.62,215,,,,,
IDFM:StopPlaceEntrance:50148701:21955,IDFM:StopPlaceEntrance:50148701,IDFM:21955,1,1,68.24,72,,,,,
IDFM:StopPlaceEntrance:50148701:463112,IDFM:StopPlaceEntrance:50148701,IDFM:463112,1,1,70.41,74,,,,,
IDFM:StopPlaceEntrance:50148701:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148701,IDFM:monomodalStopPlace:45301,1,1,219.29,232,,,,,
IDFM:StopPlaceEntrance:50148909:21955,IDFM:StopPlaceEntrance:50148909,IDFM:21955,1,1,82.24,87,,,,,
IDFM:StopPlaceEntrance:50148909:463112,IDFM:StopPlaceEntrance:50148909,IDFM:463112,1,1,87.1,92,,,,,
IDFM:StopPlaceEntrance:50148909:monomodalStopPlace:45301,IDFM:StopPlaceEntrance:50148909,IDFM:monomodalStopPlace:45301,1,1,219.51,233,,,,,
IDFM:StopPlaceEntrance:50170583:monomodalStopPlace:47944,IDFM:StopPlaceEntrance:50170583,IDFM:monomodalStopPlace:47944,1,1,30.82,32,,,,,
IDFM:StopPlaceEntrance:50170877:486886,IDFM:StopPlaceEntrance:50170877,IDFM:486886,1,1,134.24,142,,,,,
IDFM:StopPlaceEntrance:50170877:486888,IDFM:StopPlaceEntrance:50170877,IDFM:486888,1,1,134.71,143,,,,,
IDFM:StopPlaceEntrance:50170878:486886,IDFM:StopPlaceEntrance:50170878,IDFM:486886,1,1,134.24,142,,,,,
IDFM:StopPlaceEntrance:50170878:486888,IDFM:StopPlaceEntrance:50170878,IDFM:486888,1,1,135.59,143,,,,,
IDFM:StopPlaceEntrance:50170560:monomodalStopPlace:47942,IDFM:StopPlaceEntrance:50170560,IDFM:monomodalStopPlace:47942,1,1,76.32,81,,,,,
IDFM:StopPlaceEntrance:50170102:monomodalStopPlace:47943,IDFM:StopPlaceEntrance:50170102,IDFM:monomodalStopPlace:47943,1,1,70.59,74,,,,,
IDFM:StopPlaceEntrance:50148636:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50148636,IDFM:monomodalStopPlace:47940,1,1,56.99,60,,,,,
IDFM:StopPlaceEntrance:50148635:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50148635,IDFM:monomodalStopPlace:47940,1,1,89.47,94,,,,,
IDFM:StopPlaceEntrance:50148664:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50148664,IDFM:monomodalStopPlace:47940,1,1,70.31,74,,,,,
IDFM:StopPlaceEntrance:50170711:monomodalStopPlace:47940,IDFM:StopPlaceEntrance:50170711,IDFM:monomodalStopPlace:47940,1,1,71.77,76,,,,,
IDFM:StopPlaceEntrance:50171202:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50171202,IDFM:monomodalStopPlace:47948,1,1,90.67,96,,,,,
IDFM:StopPlaceEntrance:50171203:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50171203,IDFM:monomodalStopPlace:47948,1,1,66.02,70,,,,,
IDFM:StopPlaceEntrance:50170115:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50170115,IDFM:monomodalStopPlace:47948,1,1,33.08,35,,,,,
IDFM:StopPlaceEntrance:50170534:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50170534,IDFM:monomodalStopPlace:47948,1,1,118.21,125,,,,,
IDFM:StopPlaceEntrance:50170535:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50170535,IDFM:monomodalStopPlace:47948,1,1,40.5,42,,,,,
IDFM:StopPlaceEntrance:50171236:monomodalStopPlace:47949,IDFM:StopPlaceEntrance:50171236,IDFM:monomodalStopPlace:47949,1,1,130.31,138,,,,,
IDFM:StopPlaceEntrance:50171294:monomodalStopPlace:47949,IDFM:StopPlaceEntrance:50171294,IDFM:monomodalStopPlace:47949,1,1,121.94,129,,,,,
IDFM:StopPlaceEntrance:50170366:monomodalStopPlace:47946,IDFM:StopPlaceEntrance:50170366,IDFM:monomodalStopPlace:47946,1,1,95.65,101,,,,,
IDFM:StopPlaceEntrance:50170367:monomodalStopPlace:47946,IDFM:StopPlaceEntrance:50170367,IDFM:monomodalStopPlace:47946,1,1,15.96,16,,,,,
IDFM:StopPlaceEntrance:50170596:monomodalStopPlace:47946,IDFM:StopPlaceEntrance:50170596,IDFM:monomodalStopPlace:47946,1,1,37.51,39,,,,,
IDFM:StopPlaceEntrance:50170365:monomodalStopPlace:47946,IDFM:StopPlaceEntrance:50170365,IDFM:monomodalStopPlace:47946,1,1,109.15,115,,,,,
IDFM:StopPlaceEntrance:50170630:monomodalStopPlace:473109,IDFM:StopPlaceEntrance:50170630,IDFM:monomodalStopPlace:473109,1,1,49.11,52,,,,,
IDFM:StopPlaceEntrance:50170631:monomodalStopPlace:473109,IDFM:StopPlaceEntrance:50170631,IDFM:monomodalStopPlace:473109,1,1,33.34,35,,,,,
IDFM:StopPlaceEntrance:50170753:monomodalStopPlace:473109,IDFM:StopPlaceEntrance:50170753,IDFM:monomodalStopPlace:473109,1,1,18.97,20,,,,,
IDFM:StopPlaceEntrance:50170754:monomodalStopPlace:473109,IDFM:StopPlaceEntrance:50170754,IDFM:monomodalStopPlace:473109,1,1,35.41,37,,,,,
IDFM:StopPlaceEntrance:50170755:monomodalStopPlace:473109,IDFM:StopPlaceEntrance:50170755,IDFM:monomodalStopPlace:473109,1,1,34.54,36,,,,,
IDFM:StopPlaceEntrance:50148035:463186,IDFM:StopPlaceEntrance:50148035,IDFM:463186,1,1,73.13,77,,,,,
IDFM:StopPlaceEntrance:50148035:22173,IDFM:StopPlaceEntrance:50148035,IDFM:22173,1,1,75.78,80,,,,,
IDFM:StopPlaceEntrance:50148036:463105,IDFM:StopPlaceEntrance:50148036,IDFM:463105,1,1,53.04,56,,,,,
IDFM:StopPlaceEntrance:50148036:22175,IDFM:StopPlaceEntrance:50148036,IDFM:22175,1,1,55.58,59,,,,,
IDFM:StopPlaceEntrance:50148037:22175,IDFM:StopPlaceEntrance:50148037,IDFM:22175,1,1,52.26,55,,,,,
IDFM:StopPlaceEntrance:50148037:463105,IDFM:StopPlaceEntrance:50148037,IDFM:463105,1,1,52.34,55,,,,,
IDFM:StopPlaceEntrance:50148039:463147,IDFM:StopPlaceEntrance:50148039,IDFM:463147,1,1,54.1,57,,,,,
IDFM:StopPlaceEntrance:50148039:22174,IDFM:StopPlaceEntrance:50148039,IDFM:22174,1,1,55.14,58,,,,,
IDFM:StopPlaceEntrance:50148767:22174,IDFM:StopPlaceEntrance:50148767,IDFM:22174,1,1,55.69,59,,,,,
IDFM:StopPlaceEntrance:50148767:463147,IDFM:StopPlaceEntrance:50148767,IDFM:463147,1,1,56.06,59,,,,,
IDFM:StopPlaceEntrance:50170773:472273,IDFM:StopPlaceEntrance:50170773,IDFM:472273,1,1,154.14,163,,,,,
IDFM:StopPlaceEntrance:50170773:monomodalStopPlace:58566,IDFM:StopPlaceEntrance:50170773,IDFM:monomodalStopPlace:58566,1,1,212.91,226,,,,,
IDFM:StopPlaceEntrance:50170885:monomodalStopPlace:58566,IDFM:StopPlaceEntrance:50170885,IDFM:monomodalStopPlace:58566,1,1,181.97,193,,,,,
IDFM:StopPlaceEntrance:50170885:472273,IDFM:StopPlaceEntrance:50170885,IDFM:472273,1,1,250.77,266,,,,,
IDFM:StopPlaceEntrance:50170854:monomodalStopPlace:58572,IDFM:StopPlaceEntrance:50170854,IDFM:monomodalStopPlace:58572,1,1,135.08,143,,,,,
IDFM:StopPlaceEntrance:50170425:monomodalStopPlace:58572,IDFM:StopPlaceEntrance:50170425,IDFM:monomodalStopPlace:58572,1,1,248.67,263,,,,,
IDFM:StopPlaceEntrance:50171171:monomodalStopPlace:58572,IDFM:StopPlaceEntrance:50171171,IDFM:monomodalStopPlace:58572,1,1,80.31,85,,,,,
IDFM:StopPlaceEntrance:50147833:22156,IDFM:StopPlaceEntrance:50147833,IDFM:22156,1,1,111.09,117,,,,,
IDFM:StopPlaceEntrance:50147833:462954,IDFM:StopPlaceEntrance:50147833,IDFM:462954,1,1,111.16,118,,,,,
IDFM:StopPlaceEntrance:50147833:22157,IDFM:StopPlaceEntrance:50147833,IDFM:22157,1,1,115.35,122,,,,,
IDFM:StopPlaceEntrance:50147833:462955,IDFM:StopPlaceEntrance:50147833,IDFM:462955,1,1,117.53,124,,,,,
IDFM:StopPlaceEntrance:50147833:462980,IDFM:StopPlaceEntrance:50147833,IDFM:462980,1,1,432.45,459,,,,,
IDFM:StopPlaceEntrance:50147833:22038,IDFM:StopPlaceEntrance:50147833,IDFM:22038,1,1,444.44,471,,,,,
IDFM:StopPlaceEntrance:50147833:22143,IDFM:StopPlaceEntrance:50147833,IDFM:22143,1,1,467.72,496,,,,,
IDFM:StopPlaceEntrance:50147833:462996,IDFM:StopPlaceEntrance:50147833,IDFM:462996,1,1,477.23,506,,,,,
IDFM:StopPlaceEntrance:50147832:462980,IDFM:StopPlaceEntrance:50147832,IDFM:462980,1,1,65.22,69,,,,,
IDFM:StopPlaceEntrance:50147832:22143,IDFM:StopPlaceEntrance:50147832,IDFM:22143,1,1,67.24,71,,,,,
IDFM:StopPlaceEntrance:50147832:22038,IDFM:StopPlaceEntrance:50147832,IDFM:22038,1,1,71.33,75,,,,,
IDFM:StopPlaceEntrance:50147832:462996,IDFM:StopPlaceEntrance:50147832,IDFM:462996,1,1,75.65,80,,,,,
IDFM:StopPlaceEntrance:50147832:462955,IDFM:StopPlaceEntrance:50147832,IDFM:462955,1,1,320.45,340,,,,,
IDFM:StopPlaceEntrance:50147832:22156,IDFM:StopPlaceEntrance:50147832,IDFM:22156,1,1,321.66,341,,,,,
IDFM:StopPlaceEntrance:50147832:22157,IDFM:StopPlaceEntrance:50147832,IDFM:22157,1,1,325.41,345,,,,,
IDFM:StopPlaceEntrance:50147832:462954,IDFM:StopPlaceEntrance:50147832,IDFM:462954,1,1,337.43,358,,,,,
IDFM:StopPlaceEntrance:50147840:462980,IDFM:StopPlaceEntrance:50147840,IDFM:462980,1,1,79.38,84,,,,,
IDFM:StopPlaceEntrance:50147840:22038,IDFM:StopPlaceEntrance:50147840,IDFM:22038,1,1,91.59,97,,,,,
IDFM:StopPlaceEntrance:50147840:22143,IDFM:StopPlaceEntrance:50147840,IDFM:22143,1,1,114.53,121,,,,,
IDFM:StopPlaceEntrance:50147840:462996,IDFM:StopPlaceEntrance:50147840,IDFM:462996,1,1,123.92,131,,,,,
IDFM:StopPlaceEntrance:50147840:462955,IDFM:StopPlaceEntrance:50147840,IDFM:462955,1,1,242.59,257,,,,,
IDFM:StopPlaceEntrance:50147840:22156,IDFM:StopPlaceEntrance:50147840,IDFM:22156,1,1,245.47,260,,,,,
IDFM:StopPlaceEntrance:50147840:22157,IDFM:StopPlaceEntrance:50147840,IDFM:22157,1,1,247,262,,,,,
IDFM:StopPlaceEntrance:50147840:462954,IDFM:StopPlaceEntrance:50147840,IDFM:462954,1,1,257.86,273,,,,,
IDFM:StopPlaceEntrance:50147839:22038,IDFM:StopPlaceEntrance:50147839,IDFM:22038,1,1,78.81,83,,,,,
IDFM:StopPlaceEntrance:50147839:462980,IDFM:StopPlaceEntrance:50147839,IDFM:462980,1,1,81.34,86,,,,,
IDFM:StopPlaceEntrance:50147839:22143,IDFM:StopPlaceEntrance:50147839,IDFM:22143,1,1,102.84,109,,,,,
IDFM:StopPlaceEntrance:50147839:462996,IDFM:StopPlaceEntrance:50147839,IDFM:462996,1,1,104.33,110,,,,,
IDFM:StopPlaceEntrance:50147839:462955,IDFM:StopPlaceEntrance:50147839,IDFM:462955,1,1,326.01,346,,,,,
IDFM:StopPlaceEntrance:50147839:22157,IDFM:StopPlaceEntrance:50147839,IDFM:22157,1,1,328.93,349,,,,,
IDFM:StopPlaceEntrance:50147839:22156,IDFM:StopPlaceEntrance:50147839,IDFM:22156,1,1,331.99,352,,,,,
IDFM:StopPlaceEntrance:50147839:462954,IDFM:StopPlaceEntrance:50147839,IDFM:462954,1,1,336.38,357,,,,,
IDFM:StopPlaceEntrance:50147834:462954,IDFM:StopPlaceEntrance:50147834,IDFM:462954,1,1,83.09,88,,,,,
IDFM:StopPlaceEntrance:50147834:22157,IDFM:StopPlaceEntrance:50147834,IDFM:22157,1,1,94.87,100,,,,,
IDFM:StopPlaceEntrance:50147834:462955,IDFM:StopPlaceEntrance:50147834,IDFM:462955,1,1,100.09,106,,,,,
IDFM:StopPlaceEntrance:50147834:22156,IDFM:StopPlaceEntrance:50147834,IDFM:22156,1,1,110,116,,,,,
IDFM:StopPlaceEntrance:50147834:462980,IDFM:StopPlaceEntrance:50147834,IDFM:462980,1,1,356.08,378,,,,,
IDFM:StopPlaceEntrance:50147834:22038,IDFM:StopPlaceEntrance:50147834,IDFM:22038,1,1,366.24,388,,,,,
IDFM:StopPlaceEntrance:50147834:22143,IDFM:StopPlaceEntrance:50147834,IDFM:22143,1,1,394.68,418,,,,,
IDFM:StopPlaceEntrance:50147834:462996,IDFM:StopPlaceEntrance:50147834,IDFM:462996,1,1,402.86,427,,,,,
IDFM:StopPlaceEntrance:50147836:22143,IDFM:StopPlaceEntrance:50147836,IDFM:22143,1,1,52.17,55,,,,,
IDFM:StopPlaceEntrance:50147836:462996,IDFM:StopPlaceEntrance:50147836,IDFM:462996,1,1,53.26,56,,,,,
IDFM:StopPlaceEntrance:50147836:22038,IDFM:StopPlaceEntrance:50147836,IDFM:22038,1,1,77.97,82,,,,,
IDFM:StopPlaceEntrance:50147836:462980,IDFM:StopPlaceEntrance:50147836,IDFM:462980,1,1,81.25,86,,,,,
IDFM:StopPlaceEntrance:50147836:462955,IDFM:StopPlaceEntrance:50147836,IDFM:462955,1,1,376.75,399,,,,,
IDFM:StopPlaceEntrance:50147836:22156,IDFM:StopPlaceEntrance:50147836,IDFM:22156,1,1,378.33,401,,,,,
IDFM:StopPlaceEntrance:50147836:22157,IDFM:StopPlaceEntrance:50147836,IDFM:22157,1,1,381.59,405,,,,,
IDFM:StopPlaceEntrance:50147836:462954,IDFM:StopPlaceEntrance:50147836,IDFM:462954,1,1,393.3,417,,,,,
IDFM:StopPlaceEntrance:50148472:22235,IDFM:StopPlaceEntrance:50148472,IDFM:22235,1,1,32.58,34,,,,,
IDFM:StopPlaceEntrance:50148472:463213,IDFM:StopPlaceEntrance:50148472,IDFM:463213,1,1,33.94,36,,,,,
IDFM:StopPlaceEntrance:50148471:22235,IDFM:StopPlaceEntrance:50148471,IDFM:22235,1,1,36.5,38,,,,,
IDFM:StopPlaceEntrance:50148471:463213,IDFM:StopPlaceEntrance:50148471,IDFM:463213,1,1,42.07,44,,,,,
IDFM:StopPlaceEntrance:50170401:monomodalStopPlace:46725,IDFM:StopPlaceEntrance:50170401,IDFM:monomodalStopPlace:46725,1,1,147.73,156,,,,,
IDFM:StopPlaceEntrance:50170402:monomodalStopPlace:46725,IDFM:StopPlaceEntrance:50170402,IDFM:monomodalStopPlace:46725,1,1,68.44,72,,,,,
IDFM:StopPlaceEntrance:50170694:monomodalStopPlace:46725,IDFM:StopPlaceEntrance:50170694,IDFM:monomodalStopPlace:46725,1,1,194.93,206,,,,,
IDFM:StopPlaceEntrance:50170403:monomodalStopPlace:46725,IDFM:StopPlaceEntrance:50170403,IDFM:monomodalStopPlace:46725,1,1,57.07,60,,,,,
IDFM:StopPlaceEntrance:50147809:462998,IDFM:StopPlaceEntrance:50147809,IDFM:462998,1,1,108.7,115,,,,,
IDFM:StopPlaceEntrance:50147809:21978,IDFM:StopPlaceEntrance:50147809,IDFM:21978,1,1,112.41,119,,,,,
IDFM:StopPlaceEntrance:50147809:462995,IDFM:StopPlaceEntrance:50147809,IDFM:462995,1,1,213.63,226,,,,,
IDFM:StopPlaceEntrance:50147809:22145,IDFM:StopPlaceEntrance:50147809,IDFM:22145,1,1,214.04,227,,,,,
IDFM:StopPlaceEntrance:50148807:462998,IDFM:StopPlaceEntrance:50148807,IDFM:462998,1,1,91.28,96,,,,,
IDFM:StopPlaceEntrance:50148807:21978,IDFM:StopPlaceEntrance:50148807,IDFM:21978,1,1,95.05,100,,,,,
IDFM:StopPlaceEntrance:50148807:462995,IDFM:StopPlaceEntrance:50148807,IDFM:462995,1,1,196.21,208,,,,,
IDFM:StopPlaceEntrance:50148807:22145,IDFM:StopPlaceEntrance:50148807,IDFM:22145,1,1,196.66,208,,,,,
IDFM:StopPlaceEntrance:50147808:462995,IDFM:StopPlaceEntrance:50147808,IDFM:462995,1,1,57.18,60,,,,,
IDFM:StopPlaceEntrance:50147808:22145,IDFM:StopPlaceEntrance:50147808,IDFM:22145,1,1,57.86,61,,,,,
IDFM:StopPlaceEntrance:50147808:21978,IDFM:StopPlaceEntrance:50147808,IDFM:21978,1,1,158.65,168,,,,,
IDFM:StopPlaceEntrance:50147808:462998,IDFM:StopPlaceEntrance:50147808,IDFM:462998,1,1,162.37,172,,,,,
IDFM:462995:StopPlaceEntrance:50147807,IDFM:462995,IDFM:StopPlaceEntrance:50147807,1,0,29.24,31,,,,,
IDFM:22145:StopPlaceEntrance:50147807,IDFM:22145,IDFM:StopPlaceEntrance:50147807,1,0,29.45,31,,,,,
IDFM:21978:StopPlaceEntrance:50147807,IDFM:21978,IDFM:StopPlaceEntrance:50147807,1,0,130.36,138,,,,,
IDFM:462998:StopPlaceEntrance:50147807,IDFM:462998,IDFM:StopPlaceEntrance:50147807,1,0,134.41,142,,,,,
IDFM:StopPlaceEntrance:50170710:monomodalStopPlace:58718,IDFM:StopPlaceEntrance:50170710,IDFM:monomodalStopPlace:58718,1,1,18.5,19,,,,,
IDFM:StopPlaceEntrance:50171287:monomodalStopPlace:58718,IDFM:StopPlaceEntrance:50171287,IDFM:monomodalStopPlace:58718,1,1,127.41,135,,,,,
IDFM:monomodalStopPlace:58718:StopPlaceEntrance:50171288,IDFM:monomodalStopPlace:58718,IDFM:StopPlaceEntrance:50171288,1,0,100.63,106,,,,,
IDFM:StopPlaceEntrance:50171289:monomodalStopPlace:58718,IDFM:StopPlaceEntrance:50171289,IDFM:monomodalStopPlace:58718,1,1,106.77,113,,,,,
IDFM:StopPlaceEntrance:50171179:monomodalStopPlace:58718,IDFM:StopPlaceEntrance:50171179,IDFM:monomodalStopPlace:58718,1,1,176.18,187,,,,,
IDFM:StopPlaceEntrance:50171252:monomodalStopPlace:58718,IDFM:StopPlaceEntrance:50171252,IDFM:monomodalStopPlace:58718,1,1,270.97,287,,,,,
IDFM:StopPlaceEntrance:50171290:monomodalStopPlace:58718,IDFM:StopPlaceEntrance:50171290,IDFM:monomodalStopPlace:58718,1,1,105.29,111,,,,,
IDFM:StopPlaceEntrance:50148446:22043,IDFM:StopPlaceEntrance:50148446,IDFM:22043,1,1,25.42,26,,,,,
IDFM:StopPlaceEntrance:50148446:462950,IDFM:StopPlaceEntrance:50148446,IDFM:462950,1,1,27.97,29,,,,,
IDFM:StopPlaceEntrance:50147922:22019,IDFM:StopPlaceEntrance:50147922,IDFM:22019,1,1,31.46,33,,,,,
IDFM:StopPlaceEntrance:50147922:463250,IDFM:StopPlaceEntrance:50147922,IDFM:463250,1,1,38.62,40,,,,,
IDFM:StopPlaceEntrance:50148185:463048,IDFM:StopPlaceEntrance:50148185,IDFM:463048,1,1,31.65,33,,,,,
IDFM:StopPlaceEntrance:50148185:22200,IDFM:StopPlaceEntrance:50148185,IDFM:22200,1,1,43.9,46,,,,,
IDFM:StopPlaceEntrance:50148184:22200,IDFM:StopPlaceEntrance:50148184,IDFM:22200,1,1,43.66,46,,,,,
IDFM:StopPlaceEntrance:50148184:463048,IDFM:StopPlaceEntrance:50148184,IDFM:463048,1,1,47.04,49,,,,,
IDFM:StopPlaceEntrance:50148883:22178,IDFM:StopPlaceEntrance:50148883,IDFM:22178,1,0,202.22,214,,,,,
IDFM:StopPlaceEntrance:50148883:463128,IDFM:StopPlaceEntrance:50148883,IDFM:463128,1,0,202.52,214,,,,,
IDFM:StopPlaceEntrance:50148883:21957,IDFM:StopPlaceEntrance:50148883,IDFM:21957,1,0,214.1,227,,,,,
IDFM:StopPlaceEntrance:50148883:463129,IDFM:StopPlaceEntrance:50148883,IDFM:463129,1,0,217.36,230,,,,,
IDFM:StopPlaceEntrance:50148882:22178,IDFM:StopPlaceEntrance:50148882,IDFM:22178,1,1,188.84,200,,,,,
IDFM:StopPlaceEntrance:50148882:463128,IDFM:StopPlaceEntrance:50148882,IDFM:463128,1,1,189.35,201,,,,,
IDFM:StopPlaceEntrance:50148882:21957,IDFM:StopPlaceEntrance:50148882,IDFM:21957,1,1,198.2,210,,,,,
IDFM:StopPlaceEntrance:50148882:463129,IDFM:StopPlaceEntrance:50148882,IDFM:463129,1,1,200.12,212,,,,,
IDFM:StopPlaceEntrance:50148884:22178,IDFM:StopPlaceEntrance:50148884,IDFM:22178,1,1,223.53,237,,,,,
IDFM:StopPlaceEntrance:50148884:463128,IDFM:StopPlaceEntrance:50148884,IDFM:463128,1,1,223.83,237,,,,,
IDFM:StopPlaceEntrance:50148884:21957,IDFM:StopPlaceEntrance:50148884,IDFM:21957,1,1,235.42,249,,,,,
IDFM:StopPlaceEntrance:50148884:463129,IDFM:StopPlaceEntrance:50148884,IDFM:463129,1,1,238.59,253,,,,,
IDFM:StopPlaceEntrance:50148043:463128,IDFM:StopPlaceEntrance:50148043,IDFM:463128,1,1,199.72,212,,,,,
IDFM:StopPlaceEntrance:50148043:22178,IDFM:StopPlaceEntrance:50148043,IDFM:22178,1,1,200.68,213,,,,,
IDFM:StopPlaceEntrance:50148043:21957,IDFM:StopPlaceEntrance:50148043,IDFM:21957,1,1,223.71,237,,,,,
IDFM:StopPlaceEntrance:50148043:463129,IDFM:StopPlaceEntrance:50148043,IDFM:463129,1,1,234.22,248,,,,,
IDFM:StopPlaceEntrance:50148042:463128,IDFM:StopPlaceEntrance:50148042,IDFM:463128,1,1,8.73,9,,,,,
IDFM:StopPlaceEntrance:50148042:22178,IDFM:StopPlaceEntrance:50148042,IDFM:22178,1,1,9.67,10,,,,,
IDFM:StopPlaceEntrance:50148042:21957,IDFM:StopPlaceEntrance:50148042,IDFM:21957,1,1,26.29,27,,,,,
IDFM:StopPlaceEntrance:50148042:463129,IDFM:StopPlaceEntrance:50148042,IDFM:463129,1,1,39.14,41,,,,,
IDFM:StopPlaceEntrance:50148041:463128,IDFM:StopPlaceEntrance:50148041,IDFM:463128,1,1,24.41,25,,,,,
IDFM:StopPlaceEntrance:50148041:22178,IDFM:StopPlaceEntrance:50148041,IDFM:22178,1,1,25.83,27,,,,,
IDFM:StopPlaceEntrance:50148041:21957,IDFM:StopPlaceEntrance:50148041,IDFM:21957,1,1,49.99,53,,,,,
IDFM:StopPlaceEntrance:50148041:463129,IDFM:StopPlaceEntrance:50148041,IDFM:463129,1,1,62.41,66,,,,,
IDFM:StopPlaceEntrance:50170214:monomodalStopPlace:58757,IDFM:StopPlaceEntrance:50170214,IDFM:monomodalStopPlace:58757,1,1,161.39,171,,,,,
IDFM:StopPlaceEntrance:50170239:monomodalStopPlace:58757,IDFM:StopPlaceEntrance:50170239,IDFM:monomodalStopPlace:58757,1,1,181.87,193,,,,,
IDFM:StopPlaceEntrance:50147976:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50147976,IDFM:monomodalStopPlace:58759,1,1,178.16,189,,,,,
IDFM:StopPlaceEntrance:50148553:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50148553,IDFM:monomodalStopPlace:58759,1,1,198.08,210,,,,,
IDFM:StopPlaceEntrance:50148552:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50148552,IDFM:monomodalStopPlace:58759,1,1,175.75,186,,,,,
IDFM:StopPlaceEntrance:50148764:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50148764,IDFM:monomodalStopPlace:58759,1,1,70.7,75,,,,,
IDFM:StopPlaceEntrance:50148551:463042,IDFM:StopPlaceEntrance:50148551,IDFM:463042,1,1,206.78,219,,,,,
IDFM:StopPlaceEntrance:50148551:22095,IDFM:StopPlaceEntrance:50148551,IDFM:22095,1,1,231.33,245,,,,,
IDFM:StopPlaceEntrance:50148551:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50148551,IDFM:monomodalStopPlace:58759,1,1,264.98,281,,,,,
IDFM:StopPlaceEntrance:50148551:22094,IDFM:StopPlaceEntrance:50148551,IDFM:22094,1,1,363.13,385,,,,,
IDFM:StopPlaceEntrance:50148551:463043,IDFM:StopPlaceEntrance:50148551,IDFM:463043,1,1,367.81,390,,,,,
IDFM:StopPlaceEntrance:50148551:22086,IDFM:StopPlaceEntrance:50148551,IDFM:22086,1,1,377.07,400,,,,,
IDFM:StopPlaceEntrance:50148551:463013,IDFM:StopPlaceEntrance:50148551,IDFM:463013,1,1,385.92,409,,,,,
IDFM:StopPlaceEntrance:50148550:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50148550,IDFM:monomodalStopPlace:58759,1,1,191.36,203,,,,,
IDFM:StopPlaceEntrance:50148549:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50148549,IDFM:monomodalStopPlace:58759,1,1,167.23,177,,,,,
IDFM:StopPlaceEntrance:50147977:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50147977,IDFM:monomodalStopPlace:58759,1,1,72.19,76,,,,,
IDFM:StopPlaceEntrance:50148060:24685,IDFM:StopPlaceEntrance:50148060,IDFM:24685,1,1,14.63,15,,,,,
