route_label,zdc_a,zdc_b,nom_a,nom_b,duree_mediane_secondes,nb_observations
146,72468,73344,"Jean-Baptiste Clément - Jaurès","Pierre Brossolette - La Basoche",60,668
146,73368,73372,"La Pelouse","Les Marronniers / Mairie - Châteaux",60,716
146,72466,72474,"Gâtine RN3","Auguste Polissard",120,328
146,72469,72479,"Rue des Peupliers","Auguste Delaune",120,310
146,72486,72490,"Bobigny - Pablo Picasso","Jean Rostand",180,308
146,73327,73332,"Rond-Point Thiers","Centre Sportif - Piscine",120,668
146,72601,72610,"Lamartine - François Rude","République - Vinson",60,609
146,72600,72601,"Cité Pierre Semard / Faidherbe - Ferry","Lamartine - François Rude",60,613
146,72600,72604,"Cité Pierre Semard / Faidherbe - Ferry","Jean-Pierre Timbaud",60,613
146,72610,479756,"République - Vinson",Cheminots,60,303
146,72641,479756,"Le Bourget",Cheminots,300,303
146,73340,73344,"Président Wilson - Mairie","Pierre Brossolette - La Basoche",60,668
146,72544,72559,"Chavez - Nieuport / Fernand Pena",Danton,60,524
146,72535,72544,"André Sigonney","Chavez - Nieuport / Fernand Pena",60,553
146,72469,424956,"Rue des Peupliers","Cité Administrative / Auguste Delaune",120,308
146,72559,72574,Danton,"Georges Ducerf",60,426
146,72463,72478,"Avenue De Rosny - Pont de Bondy","Pont de Bondy",120,618
146,73332,73334,"Centre Sportif - Piscine","Les Pavillons-sous-Bois",60,668
146,73346,73357,"Les Bosquets","Émile Zola",60,647
146,73334,73340,"Les Pavillons-sous-Bois","Président Wilson - Mairie",60,387
146,72486,72497,"Bobigny - Pablo Picasso","Pierre Sémard / Pierre Sémard - Indépendance / Bobigny Pablo Picasso",120,613
146,72486,426383,"Bobigny - Pablo Picasso","René Camier",120,310
146,72490,426383,"Jean Rostand","René Camier",60,302
146,72526,72535,"Gaston Roulaud","André Sigonney",60,613
146,72641,479907,"Le Bourget","Rue de la Station",180,310
174,71442,71472,"Pont de Neuilly","Pont de Neuilly - Rive Gauche",180,1321
174,71503,415520,Alsace,Gambetta,240,665
174,71480,71530,"Inkermann - Bineau","Hôpital Américain",120,665
174,71471,71517,"Boieldieu / Les Bouvets","La Défense",60,656
174,71433,71455,Sainte-Foy,"Général Gouraud",120,665
174,71454,71460,Bellini,Gallieni,60,656
174,71519,71531,"Anatole France","Aristide Briand / Mairie / Marjolin / Rouquier - Rivay",120,1321
174,71460,71471,Gallieni,"Boieldieu / Les Bouvets",120,656
174,72118,72123,"Mairie de Clichy","Général Leclerc - Villeneuve - Hôpital Beaujon",120,656
174,71497,71519,"Voltaire - Villiers","Anatole France",120,1321
174,71531,71551,"Aristide Briand / Mairie / Marjolin / Rouquier - Rivay",Trezel,60,1321
174,72058,72073,"Chance - Milly","Clichy - Levallois",60,1321
174,72123,483468,"Général Leclerc - Villeneuve - Hôpital Beaujon","Landy - Martre",120,665
174,71480,71497,"Inkermann - Bineau","Voltaire - Villiers",120,656
174,72080,72118,"Jaurès - Barbusse","Mairie de Clichy",60,665
174,72111,72112,"Georges Boisseau","République - François Mitterrand",120,1321
174,72112,72123,"République - François Mitterrand","Général Leclerc - Villeneuve - Hôpital Beaujon",60,1321
174,72058,72080,"Chance - Milly","Jaurès - Barbusse",120,1316
174,71472,71503,"Pont de Neuilly - Rive Gauche",Alsace,120,665
174,72118,483391,"Mairie de Clichy","Barbusse - Martre",60,656
174,71512,71530,"Hôpital du Perpétuel Secours","Hôpital Américain",120,665
174,71439,71480,"Lycée Pasteur","Inkermann - Bineau",60,1321
174,71421,71433,"Église Saint-Pierre",Sainte-Foy,60,1321
174,71454,71472,Bellini,"Pont de Neuilly - Rive Gauche",60,656
174,71433,71440,Sainte-Foy,"Rue de l'Église",60,656
174,71517,415520,"La Défense",Gambetta,300,665
174,71421,71439,"Église Saint-Pierre","Lycée Pasteur",120,1321
174,71497,71512,"Voltaire - Villiers","Hôpital du Perpétuel Secours",60,665
174,71551,72073,Trezel,"Clichy - Levallois",120,1321
174,71442,71455,"Pont de Neuilly","Général Gouraud",60,1312
174,72111,72126,"Georges Boisseau",Saint-Ouen,300,656
174,72080,483391,"Jaurès - Barbusse","Barbusse - Martre",60,631
174,71440,71455,"Rue de l'Église","Général Gouraud",60,536
174,72118,483468,"Mairie de Clichy","Landy - Martre",120,665
174,72111,420151,"Georges Boisseau","Victor Hugo - Sanzillon",60,520
174,72126,420151,Saint-Ouen,"Victor Hugo - Sanzillon",60,655
145,71869,71926,"Commissariat / Madelaine","Bois-Perrier Sud / Jaques Offenbach",180,294
145,71823,71935,"Paul Bert",Rosny-sous-Bois,120,291
145,71680,71718,"Croix d'Eau / Raymond Poincaré","Val de Fontenay",180,291
145,72027,72039,"Louise Dory","Bobigny - Pantin - Raymond Queneau",120,623
145,71669,491567,"Rond-Point du Général Leclerc","Ofpra - Val de Fontenay",180,294
145,71973,71975,"Brément - Général de Gaulle","Square Stephenson",120,623
145,72024,72029,"Église de Pantin","Pierre Brossolette",120,623
145,71966,71973,"Rosny 2 (Nord / Centre Commercial)","Brément - Général de Gaulle",180,312
145,72029,72039,"Pierre Brossolette","Bobigny - Pantin - Raymond Queneau",60,623
145,73215,491774,"Boureau - Guérinière / Georges Clémenceau","Les Deux Communes",180,294
145,72014,72018,"Rue du Parc - Vaillant-Couturier","Paul De Kock",120,623
145,71811,416481,"Médéric / Marché des Boutours",Pascal,60,294
145,71869,71935,"Commissariat / Madelaine",Rosny-sous-Bois,60,585
145,71907,71926,"Jean de Mailly - Hoffmann","Bois-Perrier Sud / Jaques Offenbach",60,291
145,71975,71979,"Square Stephenson","Salengro - Auffret",120,623
145,71791,71812,"Missak Manouchian","Rue du Rhin / Sainte Odile",60,294
145,71788,71791,"Les 10 000 Rosiers / Charles de Gaulle","Missak Manouchian",120,294
145,71811,71935,"Médéric / Marché des Boutours",Rosny-sous-Bois,60,294
145,71788,416481,"Les 10 000 Rosiers / Charles de Gaulle",Pascal,120,294
145,71979,71995,"Salengro - Auffret","Jeanne d'Arc",120,623
145,73201,73215,"Danielle Casanova","Boureau - Guérinière / Georges Clémenceau",120,585
145,71956,71966,"Chemin de Bondy","Rosny 2 (Nord / Centre Commercial)",60,623
145,71716,73201,"Les Joncs Marins","Danielle Casanova",60,294
145,71995,72001,"Jeanne d'Arc",Chaalons,120,623
145,71869,71907,"Commissariat / Madelaine","Jean de Mailly - Hoffmann",60,291
145,71696,71716,"Maréchal Lyautey","Les Joncs Marins",60,585
145,71952,71956,"Bois-Perrier Nord","Chemin de Bondy",60,585
145,72018,72027,"Paul De Kock","Louise Dory",60,623
145,71718,491567,"Val de Fontenay","Ofpra - Val de Fontenay",60,287
145,71812,71823,"Rue du Rhin / Sainte Odile","Paul Bert",60,291
145,71680,71696,"Croix d'Eau / Raymond Poincaré","Maréchal Lyautey",60,291
145,73218,491774,Carnot,"Les Deux Communes",60,291
145,72001,72014,Chaalons,"Rue du Parc - Vaillant-Couturier",60,623
145,71814,491774,Strasbourg,"Les Deux Communes",60,585
145,71966,71969,"Rosny 2 (Nord / Centre Commercial)","Echangeur de Rosny",60,301
145,73193,73201,"Lamartine - Marie","Danielle Casanova",60,291
145,71716,73193,"Les Joncs Marins","Lamartine - Marie",60,113
145,71669,71678,"Rond-Point du Général Leclerc",Avron,60,294
145,71941,71952,"Alsace - Lorraine","Bois-Perrier Nord",60,513
145,71678,71696,Avron,"Maréchal Lyautey",60,294
145,73215,73218,"Boureau - Guérinière / Georges Clémenceau",Carnot,60,291
145,71956,426280,"Chemin de Bondy","Rosny Bois Perrier",120,46
145,71969,71973,"Echangeur de Rosny","Brément - Général de Gaulle",60,311
145,71812,71814,"Rue du Rhin / Sainte Odile",Strasbourg,60,332
145,71926,71941,"Bois-Perrier Sud / Jaques Offenbach","Alsace - Lorraine",60,381
188,70456,482705,"Prieur de la Côte d'Or / Vache Noire - Centre Commercial","Jean-Marin Naudin (Avenue Victor Hugo)",180,616
188,70575,70657,"Gabriel Péri / Amaury Duval","Porte d'Orléans",120,616
188,70500,70575,"Léon Gambetta","Gabriel Péri / Amaury Duval",120,616
188,70090,70100,Clémenceau,"Les Blagis / Docteur Roux / Marc Sangnier",60,616
188,70105,70157,"Les Bas Coquarts","Port Galand",120,616
188,70456,70500,"Prieur de la Côte d'Or / Vache Noire - Centre Commercial","Léon Gambetta",120,616
188,70100,70141,"Les Blagis / Docteur Roux / Marc Sangnier","Rue des Brugnauts",60,616
188,70238,482756,Dampierre,"Collège Romain Rolland",120,616
188,70197,70243,"Les Blains","Albert Petit",120,616
188,70141,482756,"Rue des Brugnauts","Collège Romain Rolland",60,616
188,70157,70197,"Port Galand","Les Blains",60,616
188,70334,423119,"Martyrs de Chateaubriant - Métro / Bagneux Lucie Aubrac","Gustave Courbet",120,616
188,70271,70295,"Pasteur - Meuniers","Cosson - Longuet",60,595
188,70090,70105,Clémenceau,"Les Bas Coquarts",60,616
188,70238,70255,Dampierre,"Rosenberg / Rue Froide",120,610
188,423119,482705,"Gustave Courbet","Jean-Marin Naudin (Avenue Victor Hugo)",60,616
188,70243,70271,"Albert Petit","Pasteur - Meuniers",60,616
188,70295,70334,"Cosson - Longuet","Martyrs de Chateaubriant - Métro / Bagneux Lucie Aubrac",60,502
171,63886,63889,Porchefontaine,"Jean Mermoz",120,1402
171,63906,63935,Vergennes,"Hôtel de Ville / Préfecture",120,1402
171,63886,63896,Porchefontaine,"Place Louis XIV",120,1402
171,63954,63980,"Grâce de Dieu","Gabriel Péri / Viroflay Rive Gauche - Droite",120,1402
171,70692,70698,"Musée de Sèvres","Pont de Sèvres",120,1508
171,63889,63906,"Jean Mermoz",Vergennes,60,1377
171,69529,69535,"Hôpital Jean Rostand","Place Gabriel Péri",120,1508
171,69541,70684,"Sèvres Rive Gauche / Mairie","Parc de Saint-Cloud",120,1508
171,70684,70692,"Parc de Saint-Cloud","Musée de Sèvres",60,1508
171,69503,73719,"Chaville Rive Droite","Puits Sans Vin / Mairie",180,26
171,69491,73719,"Pointe de Chaville","Puits Sans Vin / Mairie",60,1406
171,73718,73719,"Chaville Rive Gauche","Puits Sans Vin / Mairie",120,50
171,69517,69524,"Guilleminot / Dauphine",Marivel,60,1470
171,69524,69529,Marivel,"Hôpital Jean Rostand",60,1508
171,69498,73719,"Cours Général de Gaulle / Fontaine Henri IV","Puits Sans Vin / Mairie",60,1397
171,63960,69491,"Les Fleurs","Pointe de Chaville",60,1373
171,69501,69503,"Collège Jean Moulin / Petits Bois","Chaville Rive Droite",120,26
171,69538,69541,"Place du Théatre / Marché Saint-Romain","Sèvres Rive Gauche / Mairie",120,1508
171,63938,478374,"Président Doumer","Edouard Branly / Pierre Edouard",60,1389
171,69498,73720,"Cours Général de Gaulle / Fontaine Henri IV",Atrium,60,1442
171,63954,63960,"Grâce de Dieu","Les Fleurs",60,1385
171,63896,478374,"Place Louis XIV","Edouard Branly / Pierre Edouard",60,1402
171,69517,73720,"Guilleminot / Dauphine",Atrium,60,1385
171,63938,63980,"Président Doumer","Gabriel Péri / Viroflay Rive Gauche - Droite",60,935
171,63935,63940,"Hôtel de Ville / Préfecture",Château,120,1402
171,69501,419995,"Collège Jean Moulin / Petits Bois","Paul Vaillant Couturier / Résistance",60,22
171,69535,69538,"Place Gabriel Péri","Place du Théatre / Marché Saint-Romain",60,1508
171,73719,419995,"Puits Sans Vin / Mairie","Paul Vaillant Couturier / Résistance",60,26
169,70505,70516,Clamart,"Emile Duployé",120,482
169,70410,70468,Église,Rabelais,120,482
169,70464,70466,"Petite Fontaine / Rivoli / Marais",Fleury,60,482
169,70412,70462,"Meudon Val Fleury","Paul Bert",120,240
169,70692,70698,"Musée de Sèvres","Pont de Sèvres",60,482
169,70512,70563,"Pont d'Amour - Hopital Percy",Épinettes,60,482
169,69532,69537,"11 Novembre","Brimborion - Division Leclerc / Les Binelles",120,482
169,70412,478671,"Meudon Val Fleury",Arthelon,90,240
169,69537,70684,"Brimborion - Division Leclerc / Les Binelles","Parc de Saint-Cloud",60,482
169,70684,70692,"Parc de Saint-Cloud","Musée de Sèvres",60,472
169,70355,70387,"D'Alembert - Vertugadins - Lycée","Victor Hugo - Louvois",60,242
169,70505,70550,Clamart,"Général de Gaulle",60,482
169,70468,70520,Rabelais,Stalingrad,60,479
169,70410,482726,Église,"Trivaux - Vertugadins",180,482
169,71021,492984,Séverine,"Maison de Retraite",60,242
169,70671,70999,"Mairie d'Issy","Victor Hugo",120,482
169,71073,474405,Balard,"Rue Leblanc / Leblanc - Delbarre",120,482
169,70462,479913,"Paul Bert","André Schock",60,214
169,71042,73654,"Suzanne Lenglen","Porte d'Issy",120,242
169,71042,71073,"Suzanne Lenglen",Balard,120,463
169,69528,69532,"Gare de Bellevue","11 Novembre",60,482
169,69519,69528,"Jeanne d'Arc","Gare de Bellevue",60,479
169,70406,70464,"Rue des Peupliers","Petite Fontaine / Rivoli / Marais",60,482
169,70599,478861,"Rue du Fort","Musée / Emile Zola / Etienne Dolet",60,482
169,71014,479948,"Colonel Pierre Avia","Louis Armand",60,227
169,70550,70599,"Général de Gaulle","Rue du Fort",60,482
169,70387,70412,"Victor Hugo - Louvois","Meudon Val Fleury",60,242
169,70466,70512,Fleury,"Pont d'Amour - Hopital Percy",120,482
169,70355,482726,"D'Alembert - Vertugadins - Lycée","Trivaux - Vertugadins",60,482
169,70563,70593,Épinettes,"Défense - Egalité",60,464
169,70413,70462,"Galliera - Saint-Philippe","Paul Bert",60,482
169,70671,478861,"Mairie d'Issy","Musée / Emile Zola / Etienne Dolet",60,475
169,69519,70520,"Jeanne d'Arc",Stalingrad,60,364
169,70516,70558,"Emile Duployé",Verdi,60,482
169,474405,480561,"Rue Leblanc / Leblanc - Delbarre","Hôpital Européen Georges Pompidou",60,482
169,70558,70593,Verdi,"Défense - Egalité",60,457
169,70355,478671,"D'Alembert - Vertugadins - Lycée",Arthelon,60,240
169,71014,492983,"Colonel Pierre Avia","Frères Voisin",60,240
169,71042,479948,"Suzanne Lenglen","Louis Armand",60,240
169,70412,479913,"Meudon Val Fleury","André Schock",60,242
169,71021,73654,Séverine,"Porte d'Issy",60,113
169,70999,492984,"Victor Hugo","Maison de Retraite",60,237
169,70406,70413,"Rue des Peupliers","Galliera - Saint-Philippe",60,196
169,70999,492983,"Victor Hugo","Frères Voisin",60,50
129,71901,71928,"Trois Communes","Fort de Noisy",60,550
129,71861,71898,Saint-Denis,"La Boissière",120,846
129,71947,71955,"Romainville - Carnot",Mairie,180,550
129,71841,71861,"Paul Signac - Carrefour du 8 Mai 1945",Saint-Denis,60,846
129,71954,71955,"Romainville - Vassou / Paul Doumer",Mairie,120,274
129,71826,71841,"Sept Chemins","Paul Signac - Carrefour du 8 Mai 1945",60,846
129,71785,71807,"Mairie de Montreuil","Place François Mitterrand",180,846
129,71807,71826,"Place François Mitterrand","Sept Chemins",120,846
129,71954,491758,"Romainville - Vassou / Paul Doumer","Paul Vaillant Couturier",120,276
129,71928,71947,"Fort de Noisy","Romainville - Carnot",60,550
129,71897,490790,"Montreuil - Hôpital","Fernand Lamaze",60,818
129,71955,491758,Mairie,"Paul Vaillant Couturier",60,276
129,71897,71898,"Montreuil - Hôpital","La Boissière",60,846
129,71883,490790,"Rue de Romainville","Fernand Lamaze",60,605
129,71883,71901,"Rue de Romainville","Trois Communes",60,846
128,70322,412432,Pasteur,"Jean-Marin Naudin (Avenue Hei Ravera)",120,1741
128,70508,70586,"Verdier - Aquapol / Périer - Auger","Mairie de Montrouge",120,838
128,70208,70238,"Georges Bailly / Sentier des Lilas",Dampierre,120,1575
128,70590,70657,"Gabrielle De Guerchy","Porte d'Orléans",60,838
128,70441,412432,Barbara,"Jean-Marin Naudin (Avenue Hei Ravera)",120,1743
128,70475,70531,Boileau,"Verdier - République",120,900
128,70175,70208,"Château Sainte-Barbe","Georges Bailly / Sentier des Lilas",120,1575
128,70531,70586,"Verdier - République","Mairie de Montrouge",120,905
128,70621,70657,"Cimetière de Montrouge","Porte d'Orléans",120,903
128,70091,70133,"Avenue de Lombart / Fontenay / Gambetta",Fontenay-aux-Roses,60,1575
128,70475,70508,Boileau,"Verdier - Aquapol / Périer - Auger",120,838
128,70016,70053,"Fontenay - Houdan","Rue du Lycée",60,1529
128,70053,70091,"Rue du Lycée","Avenue de Lombart / Fontenay / Gambetta",60,1575
128,70280,70299,"Hôtel de Ville","Rue de l'Egalité",60,1741
128,70010,70014,Mairie,Cimetière,60,1570
128,70133,70175,Fontenay-aux-Roses,"Château Sainte-Barbe",60,1575
128,70586,70621,"Mairie de Montrouge","Cimetière de Montrouge",60,900
128,70255,70280,"Rosenberg / Rue Froide","Hôtel de Ville",60,1721
128,70299,70322,"Rue de l'Egalité",Pasteur,60,1722
128,70010,70016,Mairie,"Fontenay - Houdan",60,1445
128,70238,70255,Dampierre,"Rosenberg / Rue Froide",120,1743
128,70014,427230,Cimetière,Robinson,60,1575
128,70441,70475,Barbara,Boileau,60,1743
128,70586,70590,"Mairie de Montrouge","Gabrielle De Guerchy",60,838
122,71756,71785,"Croix de Chavaux","Mairie de Montreuil",180,377
122,71756,71782,"Croix de Chavaux",Rabelais,120,725
122,71805,71830,"Charles Delescluze","Pierre Curie",120,727
122,71768,71785,"Eugène Varlin","Mairie de Montreuil",180,380
122,71766,71829,"Lenain De Tillemont","Nouvelle France (Rue de la Nouvelle France)",120,728
122,71782,71804,Rabelais,"Clos Français",180,725
122,71810,71813,"Parc de Montreau",Babeuf,120,382
122,71790,71810,"Les Ruffins","Parc de Montreau",60,700
122,71817,71836,Gallieni,"Mairie / La Poste / Centre de santé",60,727
122,71784,71797,"Jules Guesde","Le Morillon",120,727
122,71707,415674,"Charles Garcia","Place du Général de Gaulle",120,345
122,71731,71749,"Jean Macé","La Fontaine",60,550
122,71836,71837,"Mairie / La Poste / Centre de santé","Église de Bagnolet",120,377
122,71756,71765,"Croix de Chavaux","Victor Hugo",60,326
122,71766,71774,"Lenain De Tillemont",Saint-Just,120,728
122,71765,71785,"Victor Hugo","Mairie de Montreuil",120,348
122,71813,71819,Babeuf,"Louise Michel",60,348
122,71763,71771,"Collège Jean Moulin","Nouveau Cimetière de Montreuil",60,728
122,71731,412699,"Jean Macé","Pablo Picasso",120,382
122,71836,71843,"Mairie / La Poste / Centre de santé","Marie-Anne Colombier",60,321
122,71749,71775,"La Fontaine","Cimetière de Vincennes",120,649
122,71707,71731,"Charles Garcia","Jean Macé",60,338
122,71768,71770,"Eugène Varlin","Centre Administratif",60,348
122,71837,71843,"Église de Bagnolet","Marie-Anne Colombier",120,350
122,71830,71837,"Pierre Curie","Église de Bagnolet",120,727
122,71793,71804,Delpêche,"Clos Français",60,727
122,71790,71829,"Les Ruffins","Nouvelle France (Rue de la Nouvelle France)",120,730
122,71793,71802,Delpêche,"La Noue",120,727
122,71718,412699,"Val de Fontenay","Pablo Picasso",60,382
122,71797,71809,"Le Morillon","Charles Delavacquerie",60,730
122,71775,71784,"Cimetière de Vincennes","Jules Guesde",60,727
122,71809,71813,"Charles Delavacquerie",Babeuf,60,703
122,71763,71768,"Collège Jean Moulin","Eugène Varlin",60,392
122,71770,71785,"Centre Administratif","Mairie de Montreuil",120,348
122,71771,71774,"Nouveau Cimetière de Montreuil",Saint-Just,60,728
122,71718,415674,"Val de Fontenay","Place du Général de Gaulle",120,345
122,71810,71819,"Parc de Montreau","Louise Michel",60,348
122,71802,71805,"La Noue","Charles Delescluze",60,714
184,70037,70103,"Rue des Jardins","Carrefour des Poulets",120,792
184,70443,485811,"Fraysse - Val de Bièvre","Paul Doumer",120,976
184,70164,70230,"Division Leclerc - Camille Desmoulins",Mairie,120,976
184,69853,69903,"Chalais - Thérèse","Blondeaux - Écoles",120,396
184,70103,70164,"Carrefour des Poulets","Division Leclerc - Camille Desmoulins",180,488
184,70134,70164,"La Plaine / Place Édouard Herriot","Division Leclerc - Camille Desmoulins",60,488
184,70551,70626,"Verdun Victor Hugo","Poterne des Peupliers",120,965
184,69832,483713,Charcot,"Charcot - Zola",60,396
