code_externe,zdc_a,zdc_b,nom_a,nom_b,duree_mediane_secondes,nb_observations
C01528,63835,461532,"Pas du Lac",Denton,60,215
C01528,63835,63847,"Pas du Lac","Vieil Etang",60,400
C01528,63847,63895,"Vieil Etang","Chemin Vert",180,440
C01528,63888,63904,"Croix Blanche","Paul Vaillant Couturier",60,440
C01528,63888,63913,"Croix Blanche","Fritz Lang",120,440
C01528,63895,63916,"Chemin Vert","Hôtel de Ville",60,436
C01528,63904,63932,"Paul Vaillant Couturier",Église,120,440
C01528,63913,63943,"Fritz Lang",Arletty,60,428
C01528,63916,63920,"Hôtel de Ville","Le Puits",60,440
C01528,63918,63975,"Méliès - Croix Bonnet","Erich Von Stroheim",180,440
C01528,63920,63932,"Le Puits",Église,120,412
C01528,63943,63975,Arletty,"Erich Von Stroheim",60,433
C01530,63426,63474,"La Verrière","Centre Commercial",120,478
C01530,63474,63507,"Centre Commercial","Les Pyramides",60,356
C01530,63507,63547,"Les Pyramides","Franche-Comté Bourgogne",60,393
C01530,63539,63547,"Nouvelle Amsterdam","Franche-Comté Bourgogne",60,478
C01530,63539,63548,"Nouvelle Amsterdam","La Petite Villedieu",60,478
C01530,63548,63566,"La Petite Villedieu","Les Réaux",60,464
C01530,63566,63593,"Les Réaux","La Passerelle",60,453
C01530,63593,63617,"La Passerelle","Les Templiers",60,478
C01530,63617,63683,"Les Templiers","Clément Marot",120,478
C01530,63669,63677,"Hôtel de Ville","République Paul Vaillant Couturier",60,438
C01530,63669,63688,"Hôtel de Ville","Place de la Paix",180,473
C01530,63677,463850,"République Paul Vaillant Couturier",Trappes,60,473
C01530,63683,63712,"Clément Marot","Paul Gauguin",60,427
C01530,63688,63722,"Place de la Paix","George Sand",60,473
C01530,63712,63743,"Paul Gauguin","Jean Lurçat",60,425
C01530,63722,63753,"George Sand","Paul Verlaine",120,473
C01530,63743,63776,"Jean Lurçat","Victor Jara",60,458
C01530,63753,63784,"Paul Verlaine","Jean Cocteau",60,470
C01530,63776,63790,"Victor Jara","Albert Camus",60,323
C01530,63784,63790,"Jean Cocteau","Albert Camus",60,300
C01531,63659,63660,"Centre Commercial Les Merisiers","Paul Langevin",60,501
C01531,63659,63671,"Centre Commercial Les Merisiers","Les Merisiers",60,461
C01531,63660,63667,"Paul Langevin","Yves Farge",60,498
C01531,63667,63669,"Yves Farge","Hôtel de Ville",180,501
C01531,63669,63677,"Hôtel de Ville","République Paul Vaillant Couturier",60,495
C01531,63671,63696,"Les Merisiers","Jean Baptiste Clément",60,481
C01531,63677,463850,"République Paul Vaillant Couturier",Trappes,60,501
C01531,63696,63711,"Jean Baptiste Clément","Van Gogh",60,461
C01531,63711,63734,"Van Gogh","Berlioz - Beethoven",60,491
C01531,63734,63743,"Berlioz - Beethoven","Jean Lurçat",60,501
C01531,63743,63770,"Jean Lurçat","Jean Rostand",60,418
C01531,63770,63804,"Jean Rostand","Avenue Le Verrier",60,329
C01531,63804,63834,"Avenue Le Verrier","Bruxelles / La Revanche",60,419
C01531,63829,63841,"Marcel Cerdan","La Mare aux Saules",60,320
C01531,63829,63845,"Marcel Cerdan","Mail de l'Europe",120,419
C01531,63834,73735,"Bruxelles / La Revanche","Gay Lussac",60,269
C01531,63841,63942,"La Mare aux Saules","Jacques Monod / Salle des Fêtes",180,84
C01531,63845,73735,"Mail de l'Europe","Gay Lussac",60,419
C01531,63917,63926,"Zone Industrielle Les Gâtines","Pierre Curie",60,44
C01531,63926,63947,"Pierre Curie","La Bataille",60,60
C01531,63942,63946,"Jacques Monod / Salle des Fêtes","Les Grands Jardins",60,61
C01531,63946,63947,"Les Grands Jardins","La Bataille",60,23
C01532,63401,63413,Mérantais,"La Bretonnière",60,269
C01532,63413,63417,"La Bretonnière","Parc de Port Royal",60,292
C01532,63417,63448,"Parc de Port Royal","Les Tilleuls",60,269
C01532,63442,63444,"Plan de l'Église","Simone Weil",120,293
C01532,63442,63446,"Plan de l'Église","Avenue du Lycée",60,194
C01532,63444,63458,"Simone Weil","Les Pépinières",60,288
C01532,63446,63452,"Avenue du Lycée","Chemin de Ronde",60,293
C01532,63448,63449,"Les Tilleuls","Hélène Boucher / Jean Racine",60,240
C01532,63449,63459,"Hélène Boucher / Jean Racine","Voisins Centre",60,64
C01532,63452,63488,"Chemin de Ronde","Camille Saint-Saëns",60,293
C01532,63458,63459,"Les Pépinières","Voisins Centre",60,243
C01532,63488,63501,"Camille Saint-Saëns","Erik Satie",60,284
C01532,63489,63501,"Mare Caillon","Erik Satie",60,293
C01532,63489,63555,"Mare Caillon","Les Villageoises",120,293
C01532,63555,63580,"Les Villageoises","Mare aux Carats - Hôtel de Ville",60,283
C01532,63580,63626,"Mare aux Carats - Hôtel de Ville","Le Hameau",120,293
C01532,63626,63682,"Le Hameau","Jean Maréchal",120,293
C01532,63682,63719,"Jean Maréchal","Lycée Émilie de Breteuil",60,293
C01532,63715,63719,"Place Etienne Marcel","Lycée Émilie de Breteuil",60,293
C01532,63715,63727,"Place Etienne Marcel","Fulgence Bienvenüe",60,293
C01532,63727,63812,"Fulgence Bienvenüe","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",120,293
C01532,63812,461532,"Saint-Quentin en Yvelines - Montigny-le-Bretonneux",Denton,60,172
C01532,63822,63847,"Institut Franco-Japonais","Vieil Etang",120,68
C01532,63835,461532,"Pas du Lac",Denton,60,172
C01532,63835,63847,"Pas du Lac","Vieil Etang",120,68
C01533,63191,63242,"Le Buisson","Hôtel de Ville",180,10
C01533,63242,63377,"Hôtel de Ville",Buloyer,420,10
C01533,63377,63418,Buloyer,Chamfleury,120,10
C01533,63418,63478,Chamfleury,"Avenue de la Pyramide",180,10
C01533,63478,63626,"Avenue de la Pyramide","Le Hameau",330,10
C01533,63626,63812,"Le Hameau","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",360,10
C01535,63357,63367,"ZA du Bois des Roches","Geneviève Aubé",60,17
C01535,63367,63385,"Geneviève Aubé",Solitude,90,10
C01535,63385,63401,Solitude,Mérantais,120,10
C01535,63401,63425,Mérantais,"Golf National",60,2
C01535,63401,63428,Mérantais,Guynemer,120,90
C01535,63425,63428,"Golf National",Guynemer,60,88
C01535,63428,63453,Guynemer,Caudron,60,178
C01535,63453,73726,Caudron,"Le Val Saint-Quentin",60,145
C01535,63485,63512,"Grande Île",Europe,120,312
C01535,63485,73726,"Grande Île","Le Val Saint-Quentin",120,178
C01535,63512,63528,Europe,"Robert Surcouf",60,192
C01535,63528,63541,"Robert Surcouf","Jean Bart",60,291
C01535,63541,63557,"Jean Bart","Rue des Cottages",60,312
C01535,63557,63581,"Rue des Cottages","L.A. de Bougainville",60,274
C01535,63581,63601,"L.A. de Bougainville",Bergson,60,303
C01535,63601,418915,Bergson,"Hameau de Troux",120,312
C01535,63673,418915,"Collège A.Giacometti","Hameau de Troux",60,312
C01535,63673,420742,"Collège A.Giacometti","Place Claudel",60,312
C01535,63719,420742,"Lycée Émilie de Breteuil","Place Claudel",120,131
C01535,63719,63749,"Lycée Émilie de Breteuil","SQY Ouest",60,52
C01535,63749,63812,"SQY Ouest","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",120,312
C01537,63714,63740,"Île de Loisirs - Centre Équestre","Groupe Scolaire Pasteur",240,337
C01537,63714,63759,"Île de Loisirs - Centre Équestre","Île de Loisirs - Golf",120,337
C01537,63740,63812,"Groupe Scolaire Pasteur","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",120,337
C01537,63759,63786,"Île de Loisirs - Golf","Plaine de Neauphle",60,317
C01537,63786,63834,"Plaine de Neauphle","Bruxelles / La Revanche",180,337
C01537,63827,63836,"Jean d'Alembert","Blaise Pascal",60,92
C01537,63827,73735,"Jean d'Alembert","Gay Lussac",60,53
C01537,63834,73735,"Bruxelles / La Revanche","Gay Lussac",60,83
C01537,63836,63864,"Blaise Pascal",Pissaloup,60,104
C01537,63845,63882,"Mail de l'Europe","De Lattre de Tassigny",120,114
C01537,63845,73735,"Mail de l'Europe","Gay Lussac",60,159
C01537,63864,63874,Pissaloup,Diderot,60,78
C01537,63874,63882,Diderot,"De Lattre de Tassigny",60,104
C01538,62978,63016,Saint-Rémy-lès-Chevreuse,"Place du 14 Juillet",60,229
C01538,63016,63043,"Place du 14 Juillet","Les Prés",60,207
C01538,63043,63162,"Les Prés","Beauplan / Centre Commercial",180,229
C01538,63162,63184,"Beauplan / Centre Commercial",Cabane,60,229
C01538,63184,63202,Cabane,"Les 25 Arpents",60,132
C01538,63191,412652,"Le Buisson","Victor Hugo",120,229
C01538,63191,63202,"Le Buisson","Les 25 Arpents",180,229
C01538,63230,412652,"Joseph Lemarchand","Victor Hugo",60,228
C01538,63230,63232,"Joseph Lemarchand",Hodebourg,60,229
C01538,63232,63243,Hodebourg,"La Chapelle Lacoste",60,219
C01538,63242,63243,"Hôtel de Ville","La Chapelle Lacoste",60,229
C01538,63242,63263,"Hôtel de Ville","Parc d'Activités de Gomberville",60,229
C01538,63263,63316,"Parc d'Activités de Gomberville",Villeneuve,60,182
C01538,63316,63355,Villeneuve,"Magny Village",120,182
C01538,63348,63355,Romainville,"Magny Village",60,182
C01538,63348,63377,Romainville,Buloyer,60,182
C01538,63377,63418,Buloyer,Chamfleury,300,182
C01538,63418,63431,Chamfleury,"Blaise Pascal",60,182
C01538,63431,63449,"Blaise Pascal","Hélène Boucher / Jean Racine",60,70
C01538,63448,63449,"Les Tilleuls","Hélène Boucher / Jean Racine",60,172
C01538,63448,73726,"Les Tilleuls","Le Val Saint-Quentin",60,182
C01538,63485,63491,"Grande Île","Les Portiques",60,178
C01538,63485,73726,"Grande Île","Le Val Saint-Quentin",60,14
C01538,63491,63495,"Les Portiques","E. Viollet-le-Duc",60,182
C01538,63495,63516,"E. Viollet-le-Duc","Le Corbusier",60,75
C01538,63516,63575,"Le Corbusier","Jean Monnet",120,90
C01538,63575,63654,"Jean Monnet",D'Alembert,180,182
C01538,63654,63682,D'Alembert,"Jean Maréchal",120,182
C01538,63682,63719,"Jean Maréchal","Lycée Émilie de Breteuil",60,182
C01538,63715,63719,"Place Etienne Marcel","Lycée Émilie de Breteuil",60,101
C01538,63715,63727,"Place Etienne Marcel","Fulgence Bienvenüe",60,93
C01538,63719,63749,"Lycée Émilie de Breteuil","SQY Ouest",120,81
C01538,63727,63812,"Fulgence Bienvenüe","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",180,101
C01538,63749,63812,"SQY Ouest","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",180,81
C01539,418915,418916,"Hameau de Troux","Université Vauban - d'Alembert",60,429
C01539,63531,63558,Villaroy,Haussmann,60,429
C01539,63558,63606,Haussmann,"Mendès France",120,429
C01539,63606,63633,"Mendès France","Le Château",120,429
C01539,63628,418915,"Les Roussières","Hameau de Troux",60,399
C01539,63628,63641,"Les Roussières","Beethoven - Satie",60,429
C01539,63629,63661,"Gérard Philipe / Paul Éluard",Mozart,60,429
C01539,63629,63670,"Gérard Philipe / Paul Éluard","Bois de la Grille",60,429
C01539,63633,63670,"Le Château","Bois de la Grille",60,418
C01539,63641,63661,"Beethoven - Satie",Mozart,60,419
C01539,63715,418916,"Place Etienne Marcel","Université Vauban - d'Alembert",60,422
C01539,63715,63719,"Place Etienne Marcel","Lycée Émilie de Breteuil",60,166
C01539,63715,63749,"Place Etienne Marcel","SQY Ouest",60,214
C01539,63719,63749,"Lycée Émilie de Breteuil","SQY Ouest",60,215
C01539,63749,63812,"SQY Ouest","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",120,416
C01540,63425,420253,"Golf National","Villaroy Sud",60,43
C01540,63425,63428,"Golf National",Guynemer,120,43
C01540,63428,486939,Guynemer,Odyssée,180,87
C01540,63451,420253,"Technocentre 60 Arpents","Villaroy Sud",420,87
C01540,63516,486939,"Le Corbusier",Odyssée,60,44
C01540,63516,63575,"Le Corbusier","Jean Monnet",120,87
C01540,63575,63654,"Jean Monnet",D'Alembert,180,87
C01540,63654,63682,D'Alembert,"Jean Maréchal",120,87
C01540,63682,63812,"Jean Maréchal","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",240,87
C01541,418915,418916,"Hameau de Troux","Université Vauban - d'Alembert",60,331
C01541,63463,63479,"Croix Blanche / Farman",Tabuteau,60,131
C01541,63463,63563,"Croix Blanche / Farman","ZI Nord",120,131
C01541,63516,63545,"Le Corbusier","Jules Michelet",60,331
C01541,63516,63575,"Le Corbusier","Jean Monnet",120,331
C01541,63530,63531,Gaudi,Villaroy,120,331
C01541,63530,63545,Gaudi,"Jules Michelet",60,331
C01541,63531,63558,Villaroy,Haussmann,120,62
C01541,63553,63586,"Calmette / Morane Saulnier","Lycée Franco-Allemand / Collège Martin Luther King",60,69
C01541,63553,63803,"Calmette / Morane Saulnier","Fort de Buc",60,131
C01541,63558,63592,Haussmann,Dampierre,60,131
C01541,63561,63648,"Haut-Pré / Pommeraie","La Minière",120,131
C01541,63561,63803,"Haut-Pré / Pommeraie","Fort de Buc",60,131
C01541,63563,63586,"ZI Nord","Lycée Franco-Allemand / Collège Martin Luther King",60,76
C01541,63575,63590,"Jean Monnet",Village,60,327
C01541,63590,63604,Village,"Bois de la Garenne",60,270
C01541,63592,63648,Dampierre,"La Minière",120,131
C01541,63604,63623,"Bois de la Garenne","Maurice Ravel",60,331
C01541,63623,63628,"Maurice Ravel","Les Roussières",60,331
C01541,63628,418915,"Les Roussières","Hameau de Troux",60,331
C01541,63715,418916,"Place Etienne Marcel","Université Vauban - d'Alembert",60,331
C01541,63715,63719,"Place Etienne Marcel","Lycée Émilie de Breteuil",60,97
C01541,63715,63749,"Place Etienne Marcel","SQY Ouest",60,161
C01541,63719,63749,"Lycée Émilie de Breteuil","SQY Ouest",60,170
C01541,63749,63812,"SQY Ouest","Saint-Quentin en Yvelines - Montigny-le-Bretonneux",180,331
C01542,63495,63516,"E. Viollet-le-Duc","Le Corbusier",60,256
C01542,63516,63545,"Le Corbusier","Jules Michelet",60,61
C01542,63530,63531,Gaudi,Villaroy,60,255
C01542,63530,63545,Gaudi,"Jules Michelet",60,256
C01542,63531,63558,Villaroy,Haussmann,60,256
C01542,63558,63606,Haussmann,"Mendès France",120,256
C01542,63606,63633,"Mendès France","Le Château",60,256
C01542,63629,63670,"Gérard Philipe / Paul Éluard","Bois de la Grille",60,255
C01542,63629,63725,"Gérard Philipe / Paul Éluard",Bouviers,150,256
C01542,63633,63670,"Le Château","Bois de la Grille",60,254
C01542,63725,63765,Bouviers,"Challenger / Les Sangliers",60,256
C01542,63732,63751,"Henri Matisse","Claude Monet",60,168
C01542,63732,63754,"Henri Matisse","Mail des Saules",60,297
C01542,63751,427087,"Claude Monet","Rond-Point des Saules / Droits de l'Homme",60,126
C01542,63754,63799,"Mail des Saules","Gustave Eiffel",120,300
C01542,63765,63779,"Challenger / Les Sangliers","La Batterie",60,363
C01542,63779,427087,"La Batterie","Rond-Point des Saules / Droits de l'Homme",60,291
C01542,63799,63807,"Gustave Eiffel","Bois Robert",60,67
C01542,63799,63813,"Gustave Eiffel","Les Chênes",60,183
C01542,63807,427087,"Bois Robert","Rond-Point des Saules / Droits de l'Homme",60,39
C01542,63812,63815,"Saint-Quentin en Yvelines - Montigny-le-Bretonneux","Les Quadrants",60,339
C01542,63813,63815,"Les Chênes","Les Quadrants",60,327
C01543,461505,478742,"Châtillon - Montrouge","Pierre Brossolette - Gabriel Péri",240,143
C01543,63779,69460,"La Batterie","Maison de Quartier - André Charré / Rond Point du Petit Clamart - RD 906",660,72
C01543,63779,74090,"La Batterie","Université Leclerc",120,144
C01543,63812,74089,"Saint-Quentin en Yvelines - Montigny-le-Bretonneux",Vélodrome,120,144
C01543,63812,74090,"Saint-Quentin en Yvelines - Montigny-le-Bretonneux","Université Leclerc",120,144
C01543,63827,63853,"Jean d'Alembert","Normandie - Niemen",60,144
C01543,63827,63864,"Jean d'Alembert",Pissaloup,120,144
C01543,63853,63882,"Normandie - Niemen","De Lattre de Tassigny",60,144
C01543,63861,63868,Prague,"Jean Moulin",60,81
C01543,63864,74089,Pissaloup,Vélodrome,360,144
C01543,63868,63882,"Jean Moulin","De Lattre de Tassigny",60,142
C01543,69460,70049,"Maison de Quartier - André Charré / Rond Point du Petit Clamart - RD 906","Pavé Blanc",60,72
C01543,70012,70049,"Charles Debry / Gaîté","Pavé Blanc",60,72
C01543,70049,70099,"Pavé Blanc","Mail de la Plaine",120,72
C01543,70099,423879,"Mail de la Plaine","Hôpital Béclère",120,72
C01543,70222,423879,"Division Leclerc","Hôpital Béclère",300,72
C01543,70222,70310,"Division Leclerc","Parc André Malraux",120,144
C01543,70310,70362,"Parc André Malraux","Centre de Châtillon",60,72
C01543,70362,461505,"Centre de Châtillon","Châtillon - Montrouge",300,72
C01543,70586,478742,"Mairie de Montrouge","Pierre Brossolette - Gabriel Péri",180,144
C01543,70586,70657,"Mairie de Montrouge","Porte d'Orléans",240,144
C01544,68266,68375,"Val d'Europe",Campanile,600,2
C01544,68375,68384,Campanile,"Magic Circus",300,5
C01544,68375,74264,Campanile,"Villages Nature",720,3
C01544,68384,68406,"Magic Circus","Dream Castle",300,5
C01544,68406,68425,"Dream Castle","Hôtels du Val de France / Explorer",300,5
C01544,68425,463438,"Hôtels du Val de France / Explorer","Hôtel B and B",300,5
C01544,73699,463438,"Aéroport CDG (Terminal 2) - TGV","Hôtel B and B",,0
C01545,68315,68351,"Newport Bay Club","Séquoia Lodge",300,29
C01545,68351,480582,"Séquoia Lodge","Santa Fé",300,29
C01545,68374,68385,"New York","Marne-la-Vallée - Chessy",300,29
C01545,68374,68403,"New York",Cheyenne,300,29
C01545,68385,73699,"Marne-la-Vallée - Chessy","Aéroport CDG (Terminal 2) - TGV",,0
C01545,68403,480582,Cheyenne,"Santa Fé",300,29
C01546,63278,63284,"Aéroport d’Orly (Terminal 4)","Aéroport d’Orly (Terminaux 1-2-3)",600,24
C01546,63284,68385,"Aéroport d’Orly (Terminaux 1-2-3)","Marne-la-Vallée - Chessy",,0
C01546,68315,68351,"Newport Bay Club","Séquoia Lodge",300,24
C01546,68351,480582,"Séquoia Lodge","Santa Fé",300,24
C01546,68374,68385,"New York","Marne-la-Vallée - Chessy",300,24
C01546,68374,68403,"New York",Cheyenne,300,24
C01546,68403,480582,Cheyenne,"Santa Fé",450,24
C01548,462604,462611,"Alsace - Lorraine","Maison petite enfance",60,99
C01548,490705,490706,Strasbourg,Gaité,180,99
C01548,490706,490707,Gaité,"Avenue Georges",180,99
C01548,68387,462604,"Parmentier - Jules Ferry","Alsace - Lorraine",120,99
C01548,68387,68407,"Parmentier - Jules Ferry","Chelles - Gournay",60,99
C01548,73258,73259,"Sainte Clotilde","Paul de Kock",60,50
C01548,73258,73262,"Sainte Clotilde","Les Abbesses",60,27
C01548,73259,462611,"Paul de Kock","Maison petite enfance",60,99
C01548,73259,73267,"Paul de Kock",Guynemer,60,49
C01548,73261,479946,"Cimetière de l'Est","Chemin de Meaux",60,99
C01548,73261,73262,"Cimetière de l'Est","Les Abbesses",60,99
C01548,73262,73268,"Les Abbesses",Pépinière,,0
C01548,73264,479946,"Pont Saint-Pierre / Rue de la Bergerie","Chemin de Meaux",60,23
C01548,73264,73266,"Pont Saint-Pierre / Rue de la Bergerie","Le Chénay Gagny",60,99
C01548,73266,490705,"Le Chénay Gagny",Strasbourg,180,99
C01548,73267,73268,Guynemer,Pépinière,60,49
C01548,73283,490707,"Baron Roger / Charles de Gaulle","Avenue Georges",180,99
C01548,73283,73292,"Baron Roger / Charles de Gaulle","Collège Pablo Neruda",240,99
C01549,71718,71729,"Val de Fontenay","ZA Péripole / De Lattre de Tassigny",120,80
C01549,71729,72638,"ZA Péripole / De Lattre de Tassigny","Rond-Point Pierre Sémard - Turgot",1260,80
C01549,72638,72642,"Rond-Point Pierre Sémard - Turgot","La Sablière",60,40
C01549,72642,72646,"La Sablière",Aulnay-sous-Bois,90,80
C01550,72641,72651,"Le Bourget","Jean Monnet",180,90
C01550,72641,72653,"Le Bourget","Jean Jaurès - Division Leclerc",60,90
C01550,72650,72651,"Zone d'Activité","Jean Monnet",60,170
C01550,72650,72654,"Zone d'Activité",Actipôle,120,180
C01550,72651,72653,"Jean Monnet","Jean Jaurès - Division Leclerc",120,90
C01550,72652,72658,Drancy,Cottage,60,90
C01550,72652,72665,Drancy,"Roger Salomon / Hôpital Privé de la Seine-Saint-Denis",120,90
C01550,72654,72657,Actipôle,"Jacques Joly",120,180
